idK;name;nrK;nrL;lista
8a8a8a820e3bbd8c010e3e2af0322658;Drozdowski Stanisław;4;5;PO
8a8a8a820e3bbd8c010e3e2fd39c2669;Bednarski Antoni;5;5;PO
8a8a8a820e3bbd8c010e3e31c6562670;Semrau Beata Katarzyna;6;5;PO
8a8a8a820e3bbd8c010e3e33c07e2678;Nurski Maciej;7;5;PO
8a8a8a820e3bbd8c010e3e35d473267f;Łasicki Józef Marcin;8;5;PO
8a8a8a820e3bbd8c010e3e38b3762687;Klonecka Elżbieta;9;5;PO
8a8a8a820e3bbd8c010e3e3a18e4268d;Nowak Jacek;10;5;PO
8a8a8a820e3bbd8c010e3e3bede62695;Reichelt Lech Stefan;11;5;PO
8a8a8a820e3bbd8c010e3e3f1b7d26a3;Mamińska van Gijlswijk Krystyna Elżbieta;12;5;PO
8a8a8a830e3f65f3010e40ff411506a8;Andrysiak Lucyna Mieczysława;1;6;SLD
8a8a8a830e3f65f3010e41019a1206d5;Ortmann Jerzy Michał;2;6;SLD
8a8a8a830e3f65f3010e41042d0b0709;Hyla-Makowska Barbara Zofia;3;6;SLD
8a8a8a830e3f65f3010e410c9613077e;Rokoszewski Tadeusz;4;6;SLD
8a8a8a830e3f65f3010e4111bb3a07da;Bembnista Lidia;5;6;SLD
8a8a8a830e3f65f3010e4115d6570848;Grabek Andrzej Maksymilian;6;6;SLD
8a8a8a830e3f65f3010e4117c83a0874;Michnik Roman Teodor;7;6;SLD
8a8a8a830e3f65f3010e411a6db408c9;Sucharska Dorota;8;6;SLD
8a8a8a830e3f65f3010e411be37408d8;Komendarczyk Dariusz Maciej;9;6;SLD
8a8a8a830e3f65f3010e411e7d180913;Mazur Michał;10;6;SLD
8a8a8a830e3f65f3010e41214d92092f;Wiśniewski Marek Marian;11;6;SLD
8a8a8a820e424c63010e42fe334d1633;Kukliński Józef;1;7;Samoobrona
8a8a8a820e424c63010e4300126f166d;Kroll Adam;2;7;Samoobrona
8a8a8a820e424c63010e4302bcc516c6;Filipek-Kaźmierczak Ewa Wiesława;3;7;Samoobrona
8a8a8a820e424c63010e43049ad91702;Gmys Michał;4;7;Samoobrona
8a8a8a820e424c63010e4306476a174b;Reszka Kazimierz Andrzej;5;7;Samoobrona
8a8a8a840e424c78010e430664f51590;Malaga Teresa Janina;6;7;Samoobrona
8a8a8a840e424c78010e43086ae315d8;Januszewski Radosław Adam;7;7;Samoobrona
8a8a8a820e424c63010e43080111177b;Kukiełka Agnieszka;8;7;Samoobrona
8a8a8a820e25e5b3010e2df70b290501;Markowski Władysław Eugeniusz;1;10;10
8a8a8a820e25e5b3010e2df963890507;Gabrych Piotr;2;10;10
8a8a8a820e25e5b3010e2dfc8f6c050d;Wilkowski Krzysztof Władysław;3;10;10
8a8a8a820e25e5b3010e2e01ed8b051f;Maciejewski Krzysztof Maciej;4;10;10
8a8a8a820e25e5b3010e2e0402e30528;Gramowski Adam Michał;5;10;10
8a8a8a820e25e5b3010e2e06150b0530;Berdysiak Adam Tadeusz;6;10;10
8a8a8a820e25e5b3010e2e07fa6d0539;Groszewska Katarzyna;7;10;10
8a8a8a820e25e5b3010e2e09decc0547;Liberda Paweł Jan;8;10;10
8a8a8a820e25e5b3010e2e0d3546054f;Frąckowski Sławomir Jan;9;10;10
8a8a8a820e25e5b3010e2e11b051055f;Pawłowska Małgorzata Janina;10;10;10
8a8a8a820e25e5b3010e2e130f56056e;Woźniak Teresa Maria;11;10;10
8a8a8a820e25e5b3010e2e143310057b;Sypniewski Wojciech;12;10;10
8a8a8a840e33ee4b010e38598dcc1207;Brodziak Łukasz;1;11;11
8a8a8a840e33ee4b010e385b9246121e;Betliński Marcin;2;11;11
8a8a8a840e33ee4b010e385d33f61228;Kokocha Tomasz;3;11;11
8a8a8a840e33ee4b010e385ed5e71237;Popielewski Grzegorz Maciej;4;11;11
8a8a8a840e33ee4b010e386165d01245;Nogowski Paweł;5;11;11
8a8a8a840e25e5b6010e2d9ce99b02c4;Gapska Justyna Karolina;1;12;12
8a8a8a840e25e5b6010e2da0813702cc;Pieściński Radosław;2;12;12
8a8a8a840e25e5b6010e2da50d5c02dc;Pawłowski Czesław;3;12;12
8a8a8a840e25e5b6010e2daaace802e7;Szafrański Bogumił;4;12;12
8a8a8a840e25e5b6010e2dad51d602eb;Kaczorowska Elżbieta Marianna;5;12;12
8a8a8a840e25e5b6010e2db1478702ee;Jarmusz Janusz Eugeniusz;6;12;12
8a8a8a840e25e5b6010e2db39bfe02f0;Chmielewski Mirosław;7;12;12
8a8a8a840e25e5b6010e2db5ce5502f3;Pawłowska Sylwia Magdalena;8;12;12
8a8a8a840e25e5b6010e2db7db3502f6;Kicińska Elżbieta;9;12;12
8a8a8a840e25e5b6010e2dbbf26d02fb;Małkowski Kazimierz;10;12;12
8a8a8a840e25e5b6010e2dc242d90314;Szafrańska Łucja;11;12;12
8a8a8a840e25e5b6010e2dc54c450325;Rucinowski Waldemar;12;12;12
8a8a8a820e3f661e010e41c8262b26bf;Karapyta Mirosław Witold;1;1;PSL
8a8a8a820e3f661e010e41ca020c26f6;Kuźniar Lucjan;2;1;PSL
8a8a8a820e3f661e010e41cd8677275f;Czarniecki Marek;3;1;PSL
8a8a8a820e3f661e010e41cf4cab27a2;Prokopowicz Antoni;4;1;PSL
8a8a8a820e3f661e010e41d24d2427f7;Bobecki Marian;5;1;PSL
8a8a8a820e3f661e010e41d6a21f2885;Król-Słabak Teresa;6;1;PSL
8a8a8a820e3f661e010e42017aa52db2;Pokrywka Stanisław;7;1;PSL
8a8a8a820e3f661e010e422079433231;Głowacz Andrzej Tadeusz;8;1;PSL
8a8a8a820e3f661e010e4221f2f73250;Kordas Bartłomiej;9;1;PSL
8a8a8a820e3f661e010e4224213532b9;Orłowski Jarosław Edmund;10;1;PSL
8a8a8a820e3f661e010e42375f363337;Armata Danuta;11;1;PSL
8a8a8a820e424cd6010e4257bc8b0034;Pawłowski Ryszard Stanisław;12;1;PSL
8a8a8a820e3bbea2010e3c20a020044a;Romerowicz Wojciech;1;2;LPR
8a8a8a820e3bbea2010e3c224fd70464;Ziobro Kazimierz;2;2;LPR
8a8a8a820e3bbea2010e3c23a65f0474;Szewczyk Antoni;3;2;LPR
8a8a8a820e3bbea2010e3c3723b505d2;Kurzyńska Władysława;4;2;LPR
8a8a8a820e3bbea2010e3c39c8ca060d;Janczura Jolanta;5;2;LPR
8a8a8a820e3bbea2010e3c3b3beb062d;Wróbel Zygmunt;6;2;LPR
8a8a8a820e3bbea2010e3c3d012e0653;Kłos Stanisław;7;2;LPR
8a8a8a820e3bbea2010e3c3f690d0689;Kramarski Waldemar;8;2;LPR
8a8a8a820e3bbea2010e3c44a98006e8;Staniszewski Stanisław;9;2;LPR
8a8a8a820e3bbea2010e3c46e3e90714;Paczkowska Zofia;10;2;LPR
8a8a8a820e3bbea2010e3c487854072d;Kędra Bartosz;11;2;LPR
8a8a8a820e3bbea2010e3c4a75200750;Mazurek Małgorzata;12;2;LPR
8a8a8a840e3bbec9010e3c54d58006e0;Kobak Kazimierz;1;3;PEiR
8a8a8a840e3bbec9010e3c5673070704;Kędzierski Tadeusz;2;3;PEiR
8a8a8a840e3bbec9010e3c57b0ae0714;Kot Jan Adam;3;3;PEiR
8a8a8a840e3bbec9010e3c59302d0734;Kostka Józefa;4;3;PEiR
8a8a8a840e3bbec9010e3c5b0bad0748;Zams Stanisław Kazimierz;5;3;PEiR
8a8a8a840e3bbec9010e3c5cd8e7075a;Węgrzyn Stanisław;6;3;PEiR
8a8a8a840e3bbec9010e3c5eacbe0784;Drabik Antoni;7;3;PEiR
8a8a8a840e3bbec9010e3c602497079f;Sierżęga Andrzej;8;3;PEiR
8a8a8a840e3bbec9010e3c61a96807ca;Mich Paweł Ernest;9;3;PEiR
8a8a8a840e3bbec9010e3c632a1f07f1;Ćwik Natalia Łucja;10;3;PEiR
8a8a8a840e3bbec9010e3c64919c0810;Krużel Jan Stefan;11;3;PEiR
8a8a8a820e424cd6010e429d09190dd4;Matusiewicz Andrzej;1;4;PiS
8a8a8a820e424cd6010e429e1ff80e05;Bajda Stanisław;2;4;PiS
8a8a8a820e424cd6010e429f10b50e39;Buczek Andrzej;3;4;PiS
8a8a8a820e424cd6010e42a262c10eec;Ćwierz-Superson Elżbieta Maria;4;4;PiS
8a8a8a820e424cd6010e42a3cf6c0f42;Majka Robert;5;4;PiS
8a8a8a820e424cd6010e42a4a8ba0f73;Sołek Jan;6;4;PiS
8a8a8a820e424cd6010e42a834d81022;Kudyba Wiesław;7;4;PiS
8a8a8a820e424cd6010e42a998021059;Brenkacz Jarosław Andrzej;8;4;PiS
8a8a8a820e424cd6010e42ac2aac10ee;Bury Jan;9;4;PiS
8a8a8a820e424cd6010e42ad97421162;Górecki Antoni;10;4;PiS
8a8a8a820e424cd6010e42b0a6ee1215;Sobolewski Krzysztof;11;4;PiS
8a8a8a820e424cd6010e42b1f9831287;Śliwiński Jarosław;12;4;PiS
8a8a8a820e3f661e010e410c43e60ec7;Krystecki Wiesław;1;5;PO
8a8a8a820e3f661e010e410daa7a0ef6;Kłak Krzysztof;2;5;PO
8a8a8a820e3f661e010e410fe8ed0f50;Lewicki Maciej Jan;3;5;PO
8a8a8a820e3f661e010e4117c7060ff3;Gradowski Krzysztof Antoni;4;5;PO
8a8a8a820e3f661e010e411a02101022;Saładiak Andrzej;5;5;PO
8a8a8a820e3f661e010e411ba25e1052;Szramik Zdzisław;6;5;PO
8a8a8a820e3f661e010e411d83811087;Sowa Katarzyna;7;5;PO
8a8a8a820e3f661e010e412d70ce11d5;Feduń Władysław;8;5;PO
8a8a8a820e3f661e010e413006291214;Macina Izabela Magdalena;9;5;PO
8a8a8a820e3f661e010e4135b42712bb;Tkacz Barbara Danuta;10;5;PO
8a8a8a820e3f661e010e4137b7c21314;Szczepański Krzysztof;11;5;PO
8a8a8a840e3f961a010e417bd20e1b96;Pajda Wiesław;1;6;SLD
8a8a8a840e3f961a010e417d98c41bd8;Błażkowski Robert;2;6;SLD
8a8a8a840e3f961a010e4180345c1c1d;Błaszczyszyn Tadeusz;3;6;SLD
8a8a8a840e3f961a010e4181c7261c4c;Łubyk Ryszard;4;6;SLD
8a8a8a840e3f961a010e41837a791c80;Wójtowicz Adam Józef;5;6;SLD
8a8a8a840e3f961a010e4185ee231cc1;Ciećkiewicz Tadeusz;6;6;SLD
8a8a8a840e3f961a010e41875f711cf7;Lubera Stanisław;7;6;SLD
8a8a8a840e3f961a010e4189ca581d32;Koch Krzysztof Stanisław;8;6;SLD
8a8a8a840e3f961a010e418b587f1d59;Dubaj Jarosław;9;6;SLD
8a8a8a840e3f961a010e418d60451d9f;Pawłowski Wojciech Jerzy;10;6;SLD
8a8a8a840e3bbec9010e3cfa8882125e;Smyk Edward;1;7;Samoobrona
8a8a8a840e3bbec9010e3cfbe948126b;Chara Marta Emilia;2;7;Samoobrona
8a8a8a840e3bbec9010e3cfd14601281;Firlej Bogusław;3;7;Samoobrona
8a8a8a840e3bbec9010e3cfe633a1286;Kozioł Beata Dorota;4;7;Samoobrona
8a8a8a840e3bbec9010e3d0063191297;Woś Stanisław;5;7;Samoobrona
8a8a8a840e3bbec9010e3d01a4e212a1;Kurpiel Zbigniew;6;7;Samoobrona
8a8a8a840e3bbec9010e3d03c78012ab;Kot Grzegorz Kazimierz;7;7;Samoobrona
8a8a8a840e3bbec9010e3d0855a712cc;Ździebło Jan;8;7;Samoobrona
8a8a8a840e3bbec9010e3d09891612dd;Skwarczyński Bogumił;9;7;Samoobrona
8a8a8a840e3bbec9010e3d0bcab512f0;Juszczyk Paweł Marian;10;7;Samoobrona
8a8a8a840e3bbec9010e3d0d075212f3;Hanus Kamila Katarzyna;11;7;Samoobrona
8a8a8a820e424cd6010e43cb87f23c04;Pijanowski Tadeusz Józef;1;10;10
8a8a8a820e424cd6010e43ccc55c3c14;Cholewa Janusz Jerzy;2;10;10
8a8a8a840e43e9a0010e504bfcd50fb4;Zadworny Waldemar;3;10;10
8a8a8a840e43e9a0010e504d49e30fc1;Egner Leszek Piotr;4;10;10
8a8a8a840e43e9a0010e504ee57e0fd3;Gołąb Franciszek;5;10;10
8a8a8a840e43e9a0010e505160460fdc;Konieczny Ryszard;6;10;10
8a8a8a840e43e9a0010e50531a060ff0;Sikora Ryszard;7;10;10
8a8a8a840e43e9a0010e505830971023;Skrobotowicz Romuald Zygmunt;8;10;10
8a8a8a820e3bbea2010e3cb7a03f10d8;Bieniek Krzysztof Piotr;1;11;11
8a8a8a820e3bbea2010e3cb92a3310f9;Mikulski Grzegorz;2;11;11
8a8a8a820e3bbea2010e3ccb965b127d;Rączy Mariusz Wojciech;3;11;11
8a8a8a820e3bbea2010e3cd0cec812f9;Zdąbłarz Janina;4;11;11
8a8a8a820e3bbea2010e3cdc83f713f6;Jawor Sebastian Paweł;5;11;11
8a8a8a820e3bbea2010e3ce4b7b4149e;Ciupak Bolesław;6;11;11
8a8a8a820e3bbea2010e3cfaa7911668;Tomaszewski Józef;7;11;11
8a8a8a820e3bbea2010e3cfc3358168c;Kucia Andrzej;8;11;11
8a8a8a820e3bbea2010e3cfdcd9d16bb;Giergiel Tadeusz;9;11;11
8a8a8a840e424cde010e439d429f1bf2;Karol Teresa Maria;1;1;PSL
8a8a8a840e424cde010e439fbf8e1c20;Konopka Antoni Jacek;2;1;PSL
8a8a8a840e424cde010e43a0f2851c3f;Pulit Andrzej;3;1;PSL
8a8a8a840e424cde010e43a29c671c5b;Kotara Artur Leopold;4;1;PSL
8a8a8a840e424cde010e43a40c101c83;Lubera Zdzisław Jan;5;1;PSL
8a8a8a840e424cde010e43a58a041c94;Dróbka Jerzy Stanisław;6;1;PSL
8a8a8a840e424cde010e43a757f21cae;Walczak Kazimierz;7;1;PSL
8a8a8a840e424cde010e43a8c2011cc6;Czepielewski Jacek Maciej;8;1;PSL
8a8a8a840e424cde010e43aab6d51ceb;Adamowicz Tadeusz;9;1;PSL
8a8a8a840e424cde010e43ac67c81cfe;Marzęcki Andrzej;10;1;PSL
8a8a8a840e424cde010e43ae80951d2b;Malczyk Iwona Agata;11;1;PSL
8a8a8a840e424cde010e43b065f71d3b;Matuszewski Sebastian;12;1;PSL
8a8a8a840e424cde010e43b245771d4e;Marynowicz Dawid;13;1;PSL
8a8a8a840e424cde010e43b3f9021d5a;Misz Andrzej Lucjan;14;1;PSL
8a8a8a830e33ee2f010e381402230404;Michalewski Piotr;1;2;LPR
8a8a8a830e33ee2f010e3818f7f80406;Stępniowski Grzegorz;2;2;LPR
8a8a8a820e3b27db010e3b629672010a;Horoniecki Marek;3;2;LPR
8a8a8a820e3b27db010e3b6648c6011e;Poświstak Piotr;4;2;LPR
8a8a8a820e3b27db010e3b6cba8b0147;Michalewski Wojciech;5;2;LPR
8a8a8a820e3b27db010e3b6f342d015a;Sicińska Agnieszka;6;2;LPR
8a8a8a820e3b27db010e3b72b6af017d;Michalak Ewa;7;2;LPR
8a8a8a820e3b27db010e3b8ac34d01fb;Sicińska Halina;8;2;LPR
8a8a8a820e3b27db010e3b905aae0235;Siciński Andrzej;9;2;LPR
8a8a8a820e3b27db010e3b92ce730240;Michalewska Monika;10;2;LPR
8a8a8a820e3b27db010e3b946d420256;Opałka Maria;11;2;LPR
8a8a8a820e3b27db010e3b99ef75026a;Duszeńko Adam;12;2;LPR
8a8a8a820e3b27db010e3b9e83660294;Kic Tomasz;13;2;LPR
8a8a8a840e3b280b010e3d22f1f8128f;Dubiel Zbigniew Marian;14;2;LPR
8a8a8a820e43e984010e4656d03002f2;Kraśnicki Marian;1;3;PEiR
8a8a8a820e43e984010e4657fe9a02f8;Herman Zdzisław;2;3;PEiR
8a8a8a820e43e984010e46591c960300;Chochołowicz Stefan;3;3;PEiR
8a8a8a820e43e984010e465a32b40307;Dereń Roman;4;3;PEiR
8a8a8a820e43e984010e465b339d030d;Plutarski Adam;5;3;PEiR
8a8a8a820e43e984010e465c6a970316;Duda Józef Stanisław;6;3;PEiR
8a8a8a820e43e984010e465d7bf2031a;Świetlicki Lech Andrzej;7;3;PEiR
8a8a8a840e424cde010e42e5c95f0d09;Krajczy Norbert Jan;1;4;PiS
8a8a8a840e424cde010e42e829930d5f;Byczkowski Dariusz Paweł;2;4;PiS
8a8a8a840e424cde010e42e9ab830d9a;Darowski Leszek Piotr;3;4;PiS
8a8a8a840e424cde010e42eb9a650dc6;Malinowska Jolanta;4;4;PiS
8a8a8a840e424cde010e42ee516f0df9;Szelwicki Franciszek;5;4;PiS
8a8a8a840e424cde010e42f012ad0e0f;Stankiewicz Mirosław Waldemar;6;4;PiS
8a8a8a840e424cde010e42f258c60e4e;Konopka Włodzimierz;7;4;PiS
8a8a8a840e424cde010e42fc84e20f0d;Mielnik Andrzej;8;4;PiS
8a8a8a840e424cde010e42fe0e9d0f36;Witkowska Walentyna;9;4;PiS
8a8a8a840e3b280b010e3c6a9458085a;Wierdak Bogusław;1;5;PO
8a8a8a840e3b280b010e3ca61c380c68;Puszczewicz Krzysztof;2;5;PO
8a8a8a840e3b280b010e3caa91150cac;Szymkowicz Marek Adam;3;5;PO
8a8a8a840e3b280b010e3cb0ded40d36;Malak Janusz Adam;4;5;PO
8a8a8a840e3b280b010e3cb43e720d82;Pstrucha Maciej;5;5;PO
8a8a8a840e3b280b010e3cb72ecb0dc3;Braksator Zbigniew;6;5;PO
8a8a8a840e3b280b010e3cbc45d50e2a;Grzych Ireneusz;7;5;PO
8a8a8a840e424cde010e431e5d0111ca;Śliwa Józef Andrzej;1;6;SLD
8a8a8a840e424cde010e4320edc811e8;Arczyński Andrzej;2;6;SLD
8a8a8a840e424cde010e4322f0bd120c;Turczyn Sylwia;3;6;SLD
8a8a8a840e424cde010e43246a5a1220;Marszałek Halina;4;6;SLD
8a8a8a840e424cde010e43268287124a;Grabowski Adam;5;6;SLD
8a8a8a840e424cde010e4327f9551265;Siedlarz Zbigniew;6;6;SLD
8a8a8a840e424cde010e4329bd521278;Czeredrecki Grzegorz;7;6;SLD
8a8a8a840e424cde010e432c1e0612ab;Kociszewska Dagmara;8;6;SLD
8a8a8a840e424cde010e432f3c5e12ed;Śliwak Magda;9;6;SLD
8a8a8a840e424cde010e433100361319;Makuszyński Zenon;10;6;SLD
8a8a8a840e424cde010e43332f02135d;Zwardoń Marcin;11;6;SLD
8a8a8a820e424cc8010e438901d51d9c;Woźny Jan;1;7;Samoobrona
8a8a8a820e424cc8010e438a5bf71dc0;Klimków Jan Janusz;2;7;Samoobrona
8a8a8a820e424cc8010e438c4afe1de8;Rudnicki Edward;3;7;Samoobrona
8a8a8a820e424cc8010e438d8bce1e08;Bryk Joanna Anna;4;7;Samoobrona
8a8a8a820e424cc8010e438ee9d31e2b;Nowak Ryszard Henryk;5;7;Samoobrona
8a8a8a820e424cc8010e43904fd11e45;Kopaniecki Marian;6;7;Samoobrona
8a8a8a820e424cc8010e439175111e68;Workiewicz Marek;7;7;Samoobrona
8a8a8a820e424cc8010e4393e5561e91;Wójcik Wojciech;8;7;Samoobrona
8a8a8a820e424cc8010e439b59891f18;Nowak Adam;9;7;Samoobrona
8a8a8a820e424cc8010e439cbd1b1f49;Świderski Marcin;10;7;Samoobrona
8a8a8a820e424cc8010e439de6be1f5b;Słowik Marek;11;7;Samoobrona
8a8a8a820e424cc8010e439f0eb11f7d;Psiurski Czesław;12;7;Samoobrona
8a8a8a840e43e9a9010e46df8d41048c;Kołaczek Emil;1;10;10
8a8a8a840e43e9a9010e46e179d8048e;Wnuk Mariusz;2;10;10
8a8a8a840e43e9a9010e46e445560490;Pyskaty Dariusz;3;10;10
8a8a8a840e43e9a9010e46f8f91904a8;Herman Adam;4;10;10
8a8a8a830e43e99b010e4ffd59dd0425;Kulak Stefan;5;10;10
8a8a8a840e43e9a9010e470a9fff04b9;Wójcik Zbigniew;6;10;10
8a8a8a840e43e9a9010e470e27ff04c4;Skalski Aleksander;7;10;10
8a8a8a840e43e9a9010e4685ade4035f;Nakonieczny Paweł Jerzy;1;11;11
8a8a8a840e43e9a9010e468b6f790375;Latocha Lidia;2;11;11
8a8a8a840e43e9a9010e4694a0340396;Menzel Grażyna;3;11;11
8a8a8a840e43e9a9010e4697e95b03a8;Piasek Bogumiła;4;11;11
8a8a8a840e43e9a9010e469b4b4303b9;Kamiński Ryszard;5;11;11
8a8a8a840e43e9a9010e469f352503d2;Furs Zbigniew Józef;6;11;11
8a8a8a840e3f59d2010e41fa80370ebc;Teichmann Bernard;1;12;12
8a8a8a840e3f59d2010e41fc66430ee4;Patoła Mirosław;2;12;12
8a8a8a840e3f59d2010e42010c700f2c;Zatońska - Ruksza Ewa;3;12;12
8a8a8a840e3f59d2010e4205bc2a0f65;Długosz Artur;4;12;12
8a8a8a840e424cde010e42940b3f051f;Kislinger Krystyna;5;12;12
8a8a8a820e43e984010e46b3fa670460;Zalewski Jacek;1;14;14
8a8a8a820e43e984010e46b4ffd00466;Piegza Robert;2;14;14
8a8a8a820e43e984010e46b62939046a;Skwarczyński Krzysztof;3;14;14
8a8a8a820e43e984010e46b784f00470;Dziadek Grażyna;4;14;14
8a8a8a820e43e984010e46b893980474;Pindel Elżbieta;5;14;14
8a8a8a820e43e984010e46ba30be0478;Marczak Wioletta;6;14;14
8a8a8a820e3f5a35010e41252e350290;Flinik Helena;1;15;15
8a8a8a820e3f5a35010e412aa4d0029e;Podworska Krystyna Helena;2;15;15
8a8a8a820e3f5a35010e412d4db402a2;Górniak Kamila Monika;3;15;15
8a8a8a820e3f5a35010e412f52f302a6;Muszal Monika Regina;4;15;15
8a8a8a820e3f5a35010e41327ae502b0;Zacharów Bogdan;5;15;15
8a8a8a820e3f5a35010e413449cd02b2;Zacharów Grzegorz;6;15;15
8a8a8a820e424cc8010e435e4a6e1a8f;Greniuch Tomasz;1;16;16
8a8a8a820e424cc8010e435f83f91aad;Fąferko Krzysztof;2;16;16
8a8a8a820e424cc8010e4360cb551ad3;Bratkowski Przemysław;3;16;16
8a8a8a820e424cc8010e436278341aee;Dobrzański Mariusz;4;16;16
8a8a8a820e424cc8010e43648bd31b1d;Greniuch Jerzy;5;16;16
8a8a8a830e3f662c010e402858bb0004;Średniawski Zdzisław Andrzej;1;1;PSL
8a8a8a830e3f662c010e402a22e70006;Susło Stanisław;2;1;PSL
8a8a8a830e3f662c010e402c8a770008;Chudy Marek;3;1;PSL
8a8a8a830e3f662c010e402e71350017;Miecznikowski Ignacy Mieczysław;4;1;PSL
8a8a8a830e3f662c010e40311cee002b;Cieleń Eugeniusz;5;1;PSL
8a8a8a830e3f662c010e40332c01003c;Chrzan Eugeniusz;6;1;PSL
8a8a8a830e3f662c010e4035161d004a;Chlebosz Włodzimierz Stanisław;7;1;PSL
8a8a8a830e3f662c010e40396fde0057;Łabentowicz Andrzej;8;1;PSL
8a8a8a830e3f662c010e403b5d400061;Kowalski-Paszko Sebastian Remigiusz;9;1;PSL
8a8a8a830e3f662c010e403d91e10075;Cywiński Andrzej Jan;10;1;PSL
8a8a8a830e3f662c010e404c07b000ca;Kościukiewicz Andrzej;11;1;PSL
8a8a8a830e3f662c010e4055af640116;Rewers Jan Antoni;12;1;PSL
8a8a8a830e3f662c010e405825740128;Kasowska Teresa;13;1;PSL
8a8a8a830e3f662c010e405a1705013a;Adamczak Wojciech;14;1;PSL
8a8a8a820e25e614010e2c5d5513015b;Borutko Rafał;1;2;LPR
8a8a8a820e25e614010e2c5f15310166;Cwynar Sylwester;2;2;LPR
8a8a8a820e25e614010e2c61c79b0174;Ziomek Jerzy Andrzej;3;2;LPR
8a8a8a820e25e614010e2c64f0ad0184;Ludkowski Bogdan;4;2;LPR
8a8a8a820e25e614010e2c66e432018e;Lech Ignacy;5;2;LPR
8a8a8a820e25e614010e2c6846ba0196;Greń Janina;6;2;LPR
8a8a8a820e25e614010e2c69ba2a019d;Smoleń Dagmara Maria;7;2;LPR
8a8a8a820e25e614010e2c6b34a901a4;Kaźmierczak Ryszard;8;2;LPR
8a8a8a820e25e614010e2c6ca98201a8;Gancarz Tomasz;9;2;LPR
8a8a8a820e25e614010e2c6e40d901ac;Gicala Marcin Waldemar;10;2;LPR
8a8a8a820e25e614010e2c70298a01c0;Fojt Artur;11;2;LPR
8a8a8a820e25e614010e2c717f6b01c3;Świątek Piotr;12;2;LPR
8a8a8a820e25e614010e2c72a6a401c6;Siwko Małgorzata;13;2;LPR
8a8a8a820e25e614010e2c7455df01d2;Partyka Łukasz;14;2;LPR
8a8a8a830e3f662c010e41f71fc622e8;Waleryś Barbara Dorota;1;3;PEiR
8a8a8a830e3f662c010e41fb4bd52346;Idzik Maria Teresa;2;3;PEiR
8a8a8a830e3f662c010e41fcb807235f;Basty Janina;3;3;PEiR
8a8a8a830e3f662c010e41feb8de239a;Waleryś Zbigniew;4;3;PEiR
8a8a8a830e3f662c010e41fffb7423c0;Zawisła Joanna;5;3;PEiR
8a8a8a830e3f662c010e420328f52408;Janiszewski Hieronim;6;3;PEiR
8a8a8a830e3f662c010e420ad79a24db;Zawisła Tomasz;7;3;PEiR
8a8a8a830e3f662c010e420d69952534;Stefani Kazimierz;8;3;PEiR
8a8a8a830e3f662c010e4093ad56039b;Hreniak Paweł Marek;1;4;PiS
8a8a8a830e3f662c010e4097963d03bc;Ušàk Milan;2;4;PiS
8a8a8a830e3f662c010e409af7b603f6;Milczanowski Piotr;3;4;PiS
8a8a8a830e3f662c010e409d4a80041d;Padula Robert Marian;4;4;PiS
8a8a8a830e3f662c010e40cdbc1a06e8;Wysocki Józef Kornel;5;4;PiS
8a8a8a830e3f662c010e40d0fca90716;Wierzbicki Sebastian Krzysztof;6;4;PiS
8a8a8a830e3f662c010e40d2dd0b0747;Sycianko Krzysztof Wiktor;7;4;PiS
8a8a8a830e3f662c010e40d55750077c;Lisowski Mirosław Stanisław;8;4;PiS
8a8a8a830e3f662c010e40d85a3907ac;Kuriata Henryk Andrzej;9;4;PiS
8a8a8a830e3f662c010e40da2f7907d1;Kułakowski Tadeusz;10;4;PiS
8a8a8a830e3f662c010e40dca7ce07f6;Stryjak Rafał Marian;11;4;PiS
8a8a8a830e3f662c010e40df1f58082f;Mańkowska Ewa Maria;12;4;PiS
8a8a8a840e3f663f010e41c440992765;Kieres Leon;1;5;PO
8a8a8a840e3f663f010e41d2f41e29cc;Najnigier Sławomir Bogdan;2;5;PO
8a8a8a840e3f663f010e41d42cc42a08;Łapiński Marek;3;5;PO
8a8a8a840e3f663f010e41d60dc02a59;Bochnak Wojciech Piotr;4;5;PO
8a8a8a840e3f663f010e41d7e0a72aa5;Stasiak Dariusz Paweł;5;5;PO
8a8a8a840e3f663f010e41da4cbb2aee;Pilawa Jacek Jerzy;6;5;PO
8a8a8a840e3f663f010e41dc69602b37;Wojciechowski Jarosław;7;5;PO
8a8a8a840e3f663f010e41debb542b8f;Wójcik Sebastian Eugeniusz;8;5;PO
8a8a8a840e3f663f010e41e07e602bd2;Iskra Piotr Paweł;9;5;PO
8a8a8a840e3f663f010e41ea18642d58;Syta Robert Adam;10;5;PO
8a8a8a840e3f663f010e41ec0d752da0;Kamińska Kinga Angelika;11;5;PO
8a8a8a840e3f663f010e41ed82d62dd1;Lech Zbigniew Mirosław;12;5;PO
8a8a8a830e38f68d010e3b7faff3035c;Otręba Andrzej;1;6;SLD
8a8a8a830e38f68d010e3b81a72b0372;Jurgielaniec Janusz Stanisław;2;6;SLD
8a8a8a830e38f68d010e3b833eee037d;Pater Michał;3;6;SLD
8a8a8a830e38f68d010e3b85bc21038c;Drabiński Andrzej Józef;4;6;SLD
8a8a8a830e38f68d010e3b876c2103a0;Kanicki Artur;5;6;SLD
8a8a8a830e38f68d010e3b89549f03a3;Korzyński Marek Andrzej;6;6;SLD
