"teryt";"lgw";"pis";"po";"d3";"pis.p";"po.p";"d3.p"
"301707";2242;1154;406;209;51.4719000892061;18.1088314005352;9.32203389830508
"301708";1576;852;301;98;54.0609137055838;19.0989847715736;6.21827411167513
"301801";685;362;115;75;52.8467153284672;16.7883211678832;10.9489051094891
"301802";1262;585;194;232;46.3549920760697;15.3724247226624;18.3835182250396
"301803";2159;891;372;355;41.2691060676239;17.2301991662807;16.4427975914775
"301804";1665;554;509;226;33.2732732732733;30.5705705705706;13.5735735735736
"301805";876;378;184;120;43.1506849315069;21.0045662100457;13.6986301369863
"301806";1464;795;223;151;54.3032786885246;15.2322404371585;10.3142076502732
"301807";6479;1952;2365;930;30.1281061892267;36.5025466893039;14.3540669856459
"301901";22344;5188;10845;1522;23.218761188686;48.5365198711063;6.81167203723595
"301902";1256;481;293;179;38.296178343949;23.328025477707;14.2515923566879
"301903";2320;760;674;274;32.7586206896552;29.051724137931;11.8103448275862
"301904";2175;1010;371;217;46.4367816091954;17.0574712643678;9.97701149425287
"301905";766;233;248;95;30.4177545691906;32.3759791122715;12.402088772846
"301906";2735;610;1186;275;22.3034734917733;43.363802559415;10.054844606947
"301907";2090;584;699;249;27.9425837320574;33.444976076555;11.9138755980861
"301908";2980;1143;839;279;38.3557046979866;28.1543624161074;9.36241610738255
"301909";1515;593;372;173;39.1419141914191;24.5544554455446;11.4191419141914
"302001";1197;564;240;142;47.1177944862155;20.0501253132832;11.8629908103592
"302002";1304;671;198;194;51.4570552147239;15.1840490797546;14.8773006134969
"302003";1825;799;369;291;43.7808219178082;20.2191780821918;15.9452054794521
"302004";1024;556;136;115;54.296875;13.28125;11.23046875
"302005";3079;1283;784;393;41.6693731731082;25.462812601494;12.7638843780448
"302006";7864;2640;2903;670;33.5707019328586;36.9150559511699;8.51983723296033
"302101";10825;2152;5388;905;19.8799076212471;49.7736720554273;8.36027713625866
"302102";4246;882;2382;277;20.7724917569477;56.0998586905323;6.52378709373528
"302103";3758;1116;1465;413;29.6966471527408;38.9835018626929;10.9898882384247
"302104";10204;2017;5102;916;19.7667581340651;50;8.97687181497452
"302105";11748;1765;6208;1120;15.0238338440586;52.8430371127;9.53353762342526
"302106";3776;757;1631;412;20.0476694915254;43.1938559322034;10.9110169491525
"302107";11327;1666;5957;1112;14.70821929902;52.5911538801095;9.81725081663282
"302108";5849;1574;2252;526;26.910583005642;38.5023080868525;8.9929902547444
"302109";11226;1951;5322;1181;17.3792980580795;47.407803313736;10.5202209157313
"302110";11218;2604;5037;988;23.212693884828;44.9010518809057;8.80727402389018
"302111";5423;1127;2609;464;20.7818550617739;48.1099022681173;8.55614973262032
"302112";7012;1607;3196;585;22.9178551055334;45.5790074158585;8.34284084426697
"302113";8024;1311;4294;703;16.3384845463609;53.5144566301097;8.76121635094716
"302114";4521;1105;1832;587;24.441495244415;40.5220084052201;12.9838531298385
"302115";8122;1218;4587;622;14.9963063284905;56.4762373799557;7.65821226298941
"302116";18764;3604;9380;1637;19.206992112556;49.9893412918354;8.72415263270092
"302117";12492;1955;6822;1098;15.6500160102466;54.6109510086455;8.78962536023055
"302201";1802;626;539;170;34.7391786903441;29.9112097669256;9.43396226415094
"302202";1508;685;285;168;45.4244031830239;18.8992042440318;11.1405835543767
"302203";2186;965;382;236;44.1445562671546;17.4748398902104;10.7959743824337
"302204";1173;558;211;134;47.5703324808184;17.9880647911338;11.4236999147485
"302205";8200;2277;3305;706;27.7682926829268;40.3048780487805;8.60975609756098
"302301";3905;1219;1141;790;31.2163892445583;29.2189500640205;20.2304737516005
"302302";1415;631;192;258;44.5936395759717;13.5689045936396;18.2332155477032
"302303";910;343;221;132;37.6923076923077;24.2857142857143;14.5054945054945
"302304";1111;560;197;133;50.4050405040504;17.7317731773177;11.971197119712
"302305";933;291;308;75;31.1897106109325;33.0117899249732;8.03858520900322
"302306";2193;923;386;365;42.0884632922937;17.6014591883265;16.6438668490652
"302307";2735;980;545;383;35.8318098720293;19.926873857404;14.0036563071298
"302308";1985;871;308;315;43.8790931989924;15.5163727959698;15.8690176322418
"302401";634;210;233;47;33.1230283911672;36.7507886435331;7.41324921135647
"302402";2489;804;646;375;32.3021293692246;25.9541984732824;15.066291683407
"302403";2653;589;1110;316;22.2012815680362;41.8394270637015;11.9110441010177
"302404";1045;350;360;107;33.4928229665072;34.4497607655502;10.2392344497608
"302405";1170;384;396;165;32.8205128205128;33.8461538461538;14.1025641025641
"302406";3263;995;1130;428;30.4934109714986;34.6307079374808;13.1167637143733
"302407";8561;2057;3725;984;24.0275668730289;43.511272047658;11.4939843476229
"302408";5672;1242;2635;596;21.8970380818054;46.4562764456982;10.5077574047955
"302501";868;295;177;120;33.9861751152074;20.3917050691244;13.8248847926267
"302502";1626;629;384;201;38.6838868388684;23.6162361623616;12.3616236162362
"302503";2090;792;587;187;37.8947368421053;28.0861244019139;8.94736842105263
"302504";9475;2630;3571;960;27.7572559366755;37.688654353562;10.131926121372
"302505";2024;510;808;219;25.197628458498;39.9209486166008;10.8201581027668
"302601";1142;314;410;121;27.4956217162872;35.9019264448336;10.5954465849387
"302602";1282;458;305;135;35.7254290171607;23.7909516380655;10.5304212168487
"302603";1667;642;461;145;38.5122975404919;27.6544691061788;8.69826034793041
"302604";11571;3260;4437;1038;28.1738829833204;38.3458646616541;8.9707026186155
"302701";7591;2805;2570;592;36.9516532736135;33.8558819654854;7.79870899749704
"302702";1481;872;181;152;58.8791357191087;12.221471978393;10.2633355840648
"302703";1623;836;231;177;51.50955021565;14.2329020332717;10.90573012939
"302704";1259;701;137;139;55.6791104050834;10.8816521048451;11.0405083399523
"302705";1342;669;245;99;49.8509687034277;18.2563338301043;7.37704918032787
"302706";1173;625;154;123;53.2821824381927;13.1287297527707;10.4859335038363
"302707";2344;1276;449;160;54.4368600682594;19.1552901023891;6.8259385665529
"302708";2564;1054;595;229;41.1076443057722;23.2059282371295;8.93135725429017
"302709";2388;1455;278;176;60.929648241206;11.641541038526;7.37018425460637
"302801";7287;1836;2972;675;25.1955537258131;40.784959516948;9.2630712227254
"302802";1276;545;260;155;42.7115987460815;20.3761755485893;12.1473354231975
"302803";1864;709;386;306;38.0364806866953;20.7081545064378;16.4163090128755
"302804";1402;480;399;154;34.2368045649073;28.4593437945792;10.9843081312411
"302805";2726;696;1149;260;25.531914893617;42.1496698459281;9.53778429933969
"302806";594;190;149;80;31.986531986532;25.0841750841751;13.4680134680135
"302807";2988;919;796;457;30.756358768407;26.6398929049531;15.2945113788487
"302901";3336;1303;663;545;39.0587529976019;19.8741007194245;16.3369304556355
"302902";2955;1028;800;400;34.7884940778342;27.072758037225;13.5363790186125
"302903";8270;2229;3287;998;26.9528415961306;39.7460701330109;12.0677146311971
"303001";1450;657;238;160;45.3103448275862;16.4137931034483;11.0344827586207
"303002";2583;992;648;282;38.4049554781262;25.0871080139373;10.917537746806
"303003";2117;628;775;197;29.6646197449221;36.6084081247048;9.30562116202173
"303004";1637;700;309;322;42.7611484422725;18.8759926695174;19.6701282834453
"303005";13619;4038;5351;1179;29.649754020119;39.2906968206183;8.65702327630516
"303101";5273;1287;2499;457;24.407358240091;47.3923762564005;8.66679309690878
"303102";2521;798;975;232;31.654105513685;38.6751289170964;9.20269734232448
"303103";1951;581;638;216;29.7796002050231;32.7011788826243;11.0712455151205
"303104";1177;416;357;133;35.3440951571793;30.3313508920986;11.2999150382328
"303105";1840;672;612;173;36.5217391304348;33.2608695652174;9.40217391304348
"303106";683;222;208;107;32.5036603221083;30.4538799414348;15.6661786237189
"303107";1304;440;391;118;33.7423312883436;29.9846625766871;9.04907975460123
"303108";2207;664;701;348;30.0860897145446;31.7625736293611;15.7680108744903
"306101";31105;8887;13547;2553;28.5709692975406;43.5524835235493;8.20768365214596
"306201";21739;7342;8480;1368;33.7734026404158;39.0082340494043;6.29283775702654
"306301";18924;4100;9152;1218;21.6656098076517;48.3618685267385;6.43627140139505
"306401";196044;34666;100569;14861;17.6827650935504;51.2991981391932;7.58044112546163
"320101";6058;1737;2967;243;28.6728293166061;48.9765599207659;4.01122482667547
"320102";1380;524;501;70;37.9710144927536;36.304347826087;5.07246376811594
"320103";1754;623;759;85;35.5188141391106;43.27251995439;4.8460661345496
"320104";1319;455;530;60;34.4958301743745;40.1819560272934;4.5489006823351
"320201";1069;405;434;50;37.8858746492049;40.5986903648269;4.67726847521048
"320202";5640;1816;2469;299;32.1985815602837;43.7765957446809;5.30141843971631
"320203";1297;400;369;78;30.840400925212;28.4502698535081;6.01387818041635
"320204";835;320;284;89;38.3233532934132;34.0119760479042;10.6586826347305
"320205";1522;659;460;150;43.2982917214192;30.2233902759527;9.85545335085414
"320206";1066;411;338;65;38.5553470919325;31.7073170731707;6.09756097560976
"320301";2666;803;1132;222;30.1200300075019;42.4606151537884;8.32708177044261
"320302";4066;1181;1861;275;29.0457452041318;45.7697983275947;6.76340383669454
"320303";1538;508;576;146;33.0299089726918;37.4512353706112;9.49284785435631
"320305";1092;347;453;78;31.7765567765568;41.4835164835165;7.14285714285714
"320306";4012;1393;1719;222;34.7208374875374;42.8464606181456;5.5333998005982
"320402";10695;2963;4875;703;27.7045348293595;45.5820476858345;6.57316503038803
"320403";2016;879;690;111;43.6011904761905;34.2261904761905;5.50595238095238
"320404";6159;1861;2567;428;30.2159441467771;41.6788439681767;6.94918006169833
"320405";724;313;251;56;43.232044198895;34.6685082872928;7.73480662983425
"320406";1098;467;413;65;42.5318761384335;37.6138433515483;5.91985428051002
"320407";981;302;428;61;30.7849133537207;43.6289500509684;6.21814475025484
"320501";637;267;207;77;41.9152276295133;32.4960753532182;12.0879120879121
"320502";5843;1711;2555;545;29.2829026185179;43.7275372240288;9.32740030806093
"320503";883;380;274;57;43.035107587769;31.0305775764439;6.45526613816535
"320504";1939;788;742;116;40.6395048994327;38.2671480144404;5.98246518824136
"320507";5145;1518;2546;290;29.5043731778426;49.4849368318756;5.63654033041788
"320508";4829;1430;2277;372;29.6127562642369;47.1526195899772;7.70345827293435
"320601";1202;520;389;69;43.261231281198;32.3627287853577;5.74043261231281
"320602";840;276;341;69;32.8571428571429;40.5952380952381;8.21428571428571
"320603";2934;1116;1094;167;38.0368098159509;37.2869802317655;5.69188820722563
"320604";9162;3150;3954;411;34.3811394891945;43.1565160445318;4.48592010478062
"320605";1550;609;577;67;39.2903225806452;37.2258064516129;4.32258064516129
"320606";1027;393;389;72;38.2667964946446;37.8773125608569;7.01071080817916
"320607";1029;439;329;57;42.6627793974733;31.9727891156463;5.53935860058309
"320608";1169;489;385;91;41.830624465355;32.9341317365269;7.78443113772455
"320609";1067;422;356;69;39.5501405810684;33.3645735707591;6.46672914714152
"320701";3350;850;1707;189;25.3731343283582;50.955223880597;5.64179104477612
"320702";1372;515;430;172;37.5364431486881;31.3411078717201;12.536443148688
"320703";4026;1173;1864;255;29.1356184798808;46.2990561351217;6.33383010432191
"320704";2987;792;1531;136;26.5148978908604;51.2554402410445;4.55306327418815
"320705";860;278;344;90;32.3255813953488;40;10.4651162790698
"320706";3442;1159;1418;274;33.6722835560721;41.1969785008716;7.96048808832074
"320801";17497;4451;8669;1054;25.4386466251357;49.5456363948105;6.02388980968166
"320802";1322;434;407;214;32.8290468986384;30.7866868381241;16.1875945537065
"320803";1180;409;459;96;34.6610169491525;38.8983050847458;8.13559322033898
"320804";4972;1309;2347;395;26.3274336283186;47.2043443282381;7.9444891391794
"320805";908;336;313;99;37.0044052863436;34.4713656387665;10.9030837004405
"320806";901;303;342;114;33.6293007769145;37.9578246392897;12.6526082130966
"320807";3437;1096;1612;165;31.8882746581321;46.9013674716322;4.80069828338667
"320901";2202;740;853;186;33.605812897366;38.7375113533152;8.44686648501362
"320902";1851;464;822;145;25.0675310642896;44.4084278768233;7.83360345759049
"320903";1859;721;710;101;38.7842926304465;38.1925766541151;5.43302850995159
"320904";1526;379;761;71;24.8361730013106;49.8689384010485;4.65268676277851
"320905";5088;1465;2518;264;28.7932389937107;49.4889937106918;5.18867924528302
"320906";1834;647;739;98;35.278080697928;40.2944383860414;5.34351145038168
"320907";3728;1257;1566;230;33.7178111587983;42.0064377682403;6.16952789699571
"320908";2387;571;1143;141;23.9212400502723;47.8843736908253;5.90699622957687
"321001";4724;1625;2023;244;34.3988145639289;42.8238780694327;5.16511430990686
"321002";575;208;219;36;36.1739130434783;38.0869565217391;6.26086956521739
"321003";4592;1523;1928;224;33.1663763066202;41.98606271777;4.8780487804878
"321004";4624;1720;1843;237;37.19723183391;39.8572664359862;5.12543252595156
"321005";693;241;202;94;34.7763347763348;29.1486291486291;13.5642135642136
"321101";10235;1630;5665;705;15.9257449926722;55.3492916463117;6.88812896922325
"321102";4362;775;2350;293;17.7670793214122;53.8743695552499;6.71710224667584
"321103";492;128;228;33;26.0162601626016;46.3414634146341;6.70731707317073
"321104";11831;3612;5176;615;30.5299636548052;43.7494717268194;5.19820809737131
"321201";665;352;137;57;52.9323308270677;20.6015037593985;8.57142857142857
"321202";561;314;113;52;55.9714795008913;20.1426024955437;9.26916221033868
"321203";1343;558;390;192;41.5487714072971;29.0394638868205;14.2963514519732
"321204";1063;487;289;70;45.8137347130762;27.1872060206961;6.58513640639699
"321205";5026;2034;1917;237;40.4695582968563;38.141663350577;4.71547950656586
"321206";755;368;166;47;48.7417218543046;21.9867549668874;6.22516556291391
"321301";5042;1403;2603;236;27.8262594208647;51.6263387544625;4.6806822689409
"321302";3379;1165;1432;152;34.4776561112755;42.379402189997;4.49837229949689
"321303";3387;1025;1499;222;30.2627694124594;44.257454974904;6.55447298494243
"321304";1460;667;440;88;45.6849315068493;30.1369863013699;6.02739726027397
"321305";2672;985;1033;195;36.8637724550898;38.6601796407186;7.29790419161677
"321306";1846;807;549;109;43.7161430119177;29.7399783315276;5.90465872156013
"321401";20190;5904;8963;1248;29.2421991084695;44.3932639920753;6.18127786032689
"321402";1486;553;514;143;37.21399730821;34.5895020188425;9.62314939434724
"321403";1052;524;279;105;49.8098859315589;26.5209125475285;9.98098859315589
"321404";1602;665;501;115;41.5106117353308;31.2734082397004;7.17852684144819
"321405";846;331;277;109;39.1252955082742;32.74231678487;12.8841607565012
"321406";2363;611;1075;202;25.8569614896318;45.4930173508252;8.54845535336437
"321408";679;338;181;49;49.779086892489;26.6568483063328;7.21649484536082
"321409";742;345;220;51;46.4959568733154;29.6495956873315;6.8733153638814
"321410";3727;1178;1461;267;31.6071907700563;39.2004292997049;7.16393882479206
"321411";857;372;216;104;43.4072345390898;25.2042007001167;12.1353558926488
"321501";10433;3413;4773;419;32.7135052238091;45.7490654653503;4.01610275088661
"321502";1565;741;488;90;47.3482428115016;31.1821086261981;5.75079872204473
"321503";1195;503;445;60;42.092050209205;37.2384937238494;5.02092050209205
"321504";2684;933;996;130;34.7615499254844;37.1087928464978;4.84351713859911
"321505";930;423;295;56;45.4838709677419;31.7204301075269;6.02150537634409
"321506";1928;891;630;73;46.2136929460581;32.6763485477178;3.78630705394191
"321601";3828;1109;1785;230;28.9707419017764;46.6300940438871;6.00835945663532
"321602";595;215;184;83;36.1344537815126;30.9243697478992;13.9495798319328
"321603";4055;1521;1573;199;37.5092478421702;38.7916152897657;4.9075215782984
"321604";672;311;174;47;46.2797619047619;25.8928571428571;6.99404761904762
"321605";830;267;348;49;32.1686746987952;41.9277108433735;5.90361445783132
"321606";1133;484;339;83;42.7184466019417;29.9205648720212;7.32568402471315
"321701";6996;1734;3464;427;24.7855917667238;49.514008004574;6.10348770726129
"321702";938;343;354;45;36.5671641791045;37.7398720682303;4.79744136460554
"321703";1184;303;553;94;25.5912162162162;46.7060810810811;7.93918918918919
"321704";922;326;345;64;35.3579175704989;37.4186550976139;6.941431670282
"321705";2766;880;1153;177;31.8148951554591;41.6847433116414;6.39913232104121
