KORWIN:
2 100106 KORWIN   650 28.175 (Rusiec)
0 149901 KORWIN 21757 12.542 (zagranica*)
0 229901 KORWIN    15 11.628 (statki gdańsk*)
2 022105 KORWIN   292 10.111 (Głuszyca)
2 060113 KORWIN    46  4.909 (Rossosz)
2 221509 KORWIN   297  4.908 (Szemud)
2 143805 KORWIN   170  4.906 (Wiskitki)
1 280201 KORWIN   314  4.905 (Braniewo)
2 080704 KORWIN   250  4.905 (Sulęcin)
2 143409 KORWIN   512  4.905 (Radzymin)
2 240505 KORWIN   174  4.903 (Rudziniec)
2 301303 KORWIN   141  4.901 (Osieczna)
2 320607 KORWIN    58  4.899 (Stare Czarnowo)
2 120105 KORWIN   146  4.898 (Łapanów)
2 060807 KORWIN   206  4.894 (Lubartów)
2 302115 KORWIN   394  4.894 (Suchy Las)
2 160502 KORWIN   370  4.892 (Krapkowice)
2 022106 KORWIN   102  4.887 (Mieroszów)
2 101705 KORWIN    86  4.886 (Osjaków)
2 121609 KORWIN   532  4.886 (Tarnów)
2 280303 KORWIN    94  4.886 (Iłowo-Osada)
1 020203 KORWIN   149  4.884 (Pieszyce)
2 240106 KORWIN   246  4.882 (Psary)
2 181602 KORWIN   214  4.881 (Błażowa)
2 181903 KORWIN   214  4.880 (Niebylec)
2 140204 KORWIN    57  4.880 (Gołymin-Ośrodek)
2 320301 KORWIN   165  4.876 (Czaplinek)
1 020602 KORWIN   182  4.874 (Kowary)
2 280203 KORWIN    58  4.870 (Frombork)
2 086201 KORWIN  2921  4.869 (Zielona Góra)
2 020403 KORWIN    61  4.868 (Niechlów)
1 142101 KORWIN   564  4.867 (Piastów)
2 280404 KORWIN    45  4.865 (Markusy)
2 021803 KORWIN   261  4.864 (Miękinia)
2 060810 KORWIN   100  4.864 (Ostrów Lubelski)
2 200503 KORWIN    51  4.862 (Czeremcha)
2 142007 KORWIN    77  4.861 (Naruszewo)
2 121613 KORWIN   253  4.858 (Wojnicz)
2 201208 KORWIN    56  4.857 (Szypliszki)
2 141402 KORWIN   217  4.857 (Czosnów)
2 022006 KORWIN   215  4.851 (Żmigród)
2 046101 KORWIN  7349  4.851 (Bydgoszcz)
2 200211 KORWIN   129  4.850 (Turośń Kościelna)
2 121207 KORWIN   450  4.849 (Wolbrom)
2 021408 KORWIN   208  4.847 (Twardogóra)
1 146511 KORWIN  2962  4.847 (Targówek)
2 220306 KORWIN    87  4.847 (Przechlewo)
2 141801 KORWIN   514  4.845 (Góra Kalwaria)
2 220101 KORWIN    45  4.844 (Borzytuchom)
1 180401 KORWIN   746  4.843 (Jarosław)
2 180511 KORWIN   169  4.842 (Tarnowiec)
2 143505 KORWIN   734  4.842 (Wyszków)
2 240506 KORWIN   142  4.840 (Sośnicowice)
2 061805 KORWIN    78  4.839 (Lubycza Królewska)
2 141805 KORWIN   209  4.836 (Prażmów)
1 106101 KORWIN 15310  4.835 (Łódź*)
2 241002 KORWIN   111  4.834 (Kobiór)
2 246501 KORWIN  2460  4.834 (Dąbrowa Górnicza)
2 046301 KORWIN  4145  4.833 (Toruń)
2 141510 KORWIN   197  4.828 (Rzekuń)
2 300407 KORWIN   101  4.828 (Poniec)
2 301908 KORWIN   207  4.827 (Wyrzysk)
2 160912 KORWIN    89  4.826 (Tułowice)
1 101901 KORWIN   841  4.823 (Zduńska Wola)
2 160908 KORWIN   273  4.818 (Ozimek)
2 260906 KORWIN    99  4.818 (Obrazów)
2 320601 KORWIN    71  4.817 (Banie)
2 320501 KORWIN    38  4.816 (Brojce)
2 081103 KORWIN    35  4.814 (Brody)
2 186201 KORWIN  1175  4.812 (Przemyśl)
2 080705 KORWIN    91  4.810 (Torzym)
2 280804 KORWIN   112  4.809 (Korsze)
2 221311 KORWIN    75  4.808 (Smętowo Graniczne)
2 200508 KORWIN    51  4.807 (Narew)
2 180406 KORWIN   164  4.807 (Pawłosiów)
1 302801 KORWIN   452  4.804 (Wągrowiec)
2 020106 KORWIN   119  4.804 (Warta Bolesławiecka)
2 320902 KORWIN   113  4.798 (Biesiekierz)
2 321305 KORWIN    92  4.794 (Postomino)
2 300504 KORWIN   185  4.789 (Rakoniewice)
2 260406 KORWIN   267  4.788 (Górno)
2 260414 KORWIN   288  4.786 (Piekoszów)
2 181407 KORWIN   122  4.786 (Sieniawa)
2 101508 KORWIN   123  4.786 (Skierniewice)
2 142601 KORWIN    48  4.781 (Domanice)
1 240301 KORWIN   716  4.780 (Cieszyn)
2 021203 KORWIN   264  4.780 (Lwówek Śląski)
2 160911 KORWIN   135  4.779 (Tarnów Opolski)
2 200207 KORWIN    95  4.776 (Michałowo)
2 303002 KORWIN   165  4.774 (Miłosław)
2 120712 KORWIN   141  4.773 (Tymbark)
2 200214 KORWIN   149  4.773 (Zabłudów)
2 046201 KORWIN  1605  4.768 (Grudziądz)
2 060203 KORWIN   240  4.768 (Biłgoraj)
2 080202 KORWIN    47  4.767 (Bobrowice)
2 200903 KORWIN    53  4.766 (Krasnopol)
2 181207 KORWIN   136  4.765 (Ulanów)
2 081105 KORWIN    43  4.762 (Lipinki Łużyckie)
2 061302 KORWIN    73  4.762 (Jabłoń)
2 126301 KORWIN  2318  4.758 (Tarnów)
2 041904 KORWIN   141  4.757 (Łabiszyn)
1 241403 KORWIN   322  4.755 (Lędziny)
1 146508 KORWIN  1404  4.754 (Praga-Północ)
2 041507 KORWIN   261  4.752 (Obrowo)
2 080403 KORWIN    44  4.752 (Kolsko)
2 260403 KORWIN   272  4.749 (Chęciny)
2 301506 KORWIN   249  4.746 (Zbąszyń)
2 021904 KORWIN   160  4.742 (Jaworzyna Śląska)
1 240801 KORWIN   437  4.741 (Łaziska Górne)
2 141303 KORWIN    64  4.741 (Lipowiec Kościelny)
2 080106 KORWIN   122  4.736 (Santok)
2 302901 KORWIN   209  4.736 (Przemęt)
2 060606 KORWIN    58  4.735 (Kraśniczyn)
2 180601 KORWIN   144  4.734 (Cmolas)
2 260408 KORWIN   173  4.731 (Łopuszno)
2 160302 KORWIN   108  4.726 (Bierawa)
2 280407 KORWIN   278  4.725 (Pasłęk)
2 240608 KORWIN    90  4.724 (Przystajń)
2 302105 KORWIN   493  4.724 (Dopiewo)
2 180902 KORWIN   117  4.722 (Cieszanów)
2 320908 KORWIN   114  4.720 (Świeszyno)
2 221505 KORWIN    97  4.720 (Gniewino)
2 220508 KORWIN   643  4.720 (Żukowo)
2 281407 KORWIN   116  4.719 (Jonkowo)
2 061002 KORWIN    82  4.718 (Ludwin)
2 101403 KORWIN    71  4.718 (Brąszewice)
1 146519 KORWIN  1348  4.718 (Żoliborz)
2 040208 KORWIN    50  4.713 (Osiek)
2 186401 KORWIN   887  4.712 (Tarnobrzeg)
2 181703 KORWIN    89  4.711 (Bukowsko)
1 120501 KORWIN   542  4.711 (Gorlice)
2 281304 KORWIN   316  4.711 (Olecko)
2 141212 KORWIN   152  4.709 (Mrozy)
2 240604 KORWIN   134  4.708 (Miedźno)
2 240210 KORWIN   294  4.708 (Wilkowice)
2 320706 KORWIN   175  4.706 (Wolin)
2 061304 KORWIN   262  4.705 (Parczew)
1 141702 KORWIN  1011  4.704 (Otwock)
2 200905 KORWIN    54  4.704 (Sejny)
2 102007 KORWIN    88  4.701 (Parzęczew)
2 160602 KORWIN   443  4.700 (Namysłów)
2 041705 KORWIN   109  4.698 (Wąbrzeźno)
2 101405 KORWIN    84  4.698 (Burzenin)
2 280408 KORWIN    41  4.696 (Rychliki)
2 260905 KORWIN   121  4.695 (Łoniów)
2 240605 KORWIN   109  4.692 (Opatów)
2 041901 KORWIN   214  4.691 (Barcin)
2 281505 KORWIN    65  4.690 (Małdyty)
2 121504 KORWIN   108  4.690 (Bystra-Sidzina)
2 181405 KORWIN   184  4.688 (Kańczuga)
1 100101 KORWIN  1247  4.688 (Bełchatów)
2 180904 KORWIN   138  4.688 (Lubaczów)
2 080903 KORWIN   147  4.685 (Czerwieńsk)
1 201301 KORWIN   183  4.684 (Wysokie Mazowieckie)
2 080602 KORWIN   253  4.683 (Drezdenko)
2 060208 KORWIN   114  4.682 (Księżpol)
1 240501 KORWIN   708  4.680 (Knurów)
2 041405 KORWIN    66  4.678 (Lniano)
1 146505 KORWIN  5646  4.678 (Mokotów)
2 220908 KORWIN    60  4.677 (Stare Pole)
1 021902 KORWIN   396  4.676 (Świebodzice)
2 100404 KORWIN    85  4.675 (Grabów)
2 321606 KORWIN    72  4.675 (Świdwin)
2 062014 KORWIN   399  4.675 (Zamość)
1 100401 KORWIN   256  4.674 (Łęczyca)
2 066201 KORWIN  1200  4.671 (Chełm)
2 321504 KORWIN   136  4.670 (Borne Sulinowo)
2 102105 KORWIN    85  4.670 (Rogów)
2 320608 KORWIN    63  4.670 (Trzcińsko-Zdrój)
2 120708 KORWIN   181  4.670 (Łukowica)
2 062008 KORWIN   100  4.666 (Radecznica)
1 146507 KORWIN  4485  4.666 (Praga-Południe)
1 181401 KORWIN   315  4.664 (Przeworsk)
2 061001 KORWIN   116  4.661 (Cyców)
1 020501 KORWIN   416  4.658 (Jawor)
2 160505 KORWIN   209  4.657 (Zdzieszowice)
2 060302 KORWIN    41  4.649 (Białopole)
2 061004 KORWIN   132  4.648 (Milejów)
1 146510 KORWIN  2942  4.646 (Śródmieście)
2 022605 KORWIN    80  4.646 (Zagrodno)
2 281503 KORWIN    55  4.645 (Grunwald)
1 021901 KORWIN  1120  4.643 (Świdnica)
2 121303 KORWIN   260  4.643 (Chełmek)
2 140506 KORWIN   161  4.642 (Żabia Wola)
2 021504 KORWIN   256  4.641 (Oława)
2 281306 KORWIN    42  4.641 (Wieliczki)
2 120401 KORWIN    39  4.637 (Bolesław)
2 302601 KORWIN    69  4.637 (Brodnica)
2 301707 KORWIN   136  4.635 (Sieroszewice)
2 180604 KORWIN   101  4.633 (Niwiska)
2 080806 KORWIN   141  4.632 (Zbąszynek)
2 141304 KORWIN    49  4.631 (Radzanów)
2 142611 KORWIN   116  4.631 (Wiśniew)
2 240306 KORWIN   107  4.630 (Dębowiec)
2 141306 KORWIN    70  4.630 (Stupsk)
1 261101 KORWIN   912  4.629 (Starachowice)
1 300901 KORWIN   406  4.628 (Koło)
2 142511 KORWIN   155  4.627 (Wierzbica)
2 061403 KORWIN    67  4.624 (Janowiec)
2 182102 KORWIN    36  4.621 (Cisna)
2 040407 KORWIN   102  4.617 (Unisław)
2 280405 KORWIN    47  4.617 (Milejewo)
2 120303 KORWIN   942  4.617 (Chrzanów)
2 141006 KORWIN    80  4.616 (Stara Kornica)
2 220904 KORWIN    66  4.615 (Malbork)
2 020810 KORWIN   101  4.614 (Międzylesie)
2 060211 KORWIN   101  4.614 (Potok Górny)
2 121306 KORWIN   397  4.613 (Oświęcim)
2 240412 KORWIN   146  4.613 (Olsztyn)
2 141003 KORWIN    60  4.612 (Olszanka)
2 101610 KORWIN   133  4.612 (Ujazd)
2 220303 KORWIN   124  4.608 (Człuchów)
2 143201 KORWIN   417  4.606 (Błonie)
2 040302 KORWIN   115  4.606 (Dąbrowa Chełmińska)
2 180704 KORWIN   250  4.605 (Jedlicze)
2 321604 KORWIN    40  4.603 (Rąbino)
2 302502 KORWIN   102  4.601 (Krzykosy)
2 302902 KORWIN   192  4.600 (Siedlec)
2 240304 KORWIN   201  4.598 (Brenna)
2 280610 KORWIN    87  4.598 (Wydminy)
2 181204 KORWIN    68  4.598 (Krzeszów)
2 300701 KORWIN   152  4.596 (Blizanów)
2 060309 KORWIN    58  4.596 (Ruda-Huta)
1 142901 KORWIN   393  4.595 (Sokołów Podlaski)
2 060206 KORWIN    70  4.593 (Goraj)
1 260901 KORWIN   445  4.592 (Sandomierz)
2 241108 KORWIN    65  4.590 (Rudnik)
2 221107 KORWIN   390  4.590 (Puck)
2 060313 KORWIN    54  4.588 (Wojsławice)
2 200206 KORWIN   412  4.587 (Łapy)
1 100501 KORWIN   569  4.586 (Łowicz)
1 221502 KORWIN   970  4.586 (Rumia)
1 220701 KORWIN   644  4.586 (Kwidzyn)
2 141507 KORWIN   102  4.584 (Łyse)
2 321003 KORWIN   287  4.584 (Dębno)
2 321802 KORWIN   197  4.584 (Łobez)
2 180307 KORWIN   252  4.583 (Żyraków)
2 320403 KORWIN    99  4.583 (Maszewo)
2 143204 KORWIN   187  4.583 (Leszno)
1 021002 KORWIN    73  4.583 (Świeradów-Zdrój)
2 181105 KORWIN   239  4.580 (Mielec)
1 060102 KORWIN   103  4.580 (Terespol)
2 180203 KORWIN   116  4.580 (Dydnia)
2 300204 KORWIN   124  4.579 (Krzyż Wielkopolski)
1 140501 KORWIN   379  4.577 (Milanówek)
1 160301 KORWIN  1026  4.577 (Kędzierzyn-Koźle)
2 320603 KORWIN   177  4.577 (Chojna)
2 060210 KORWIN    69  4.576 (Obsza)
1 061601 KORWIN   309  4.574 (Dęblin)
2 106301 KORWIN   967  4.572 (Skierniewice)
2 160802 KORWIN   100  4.570 (Gorzów Śląski)
2 061702 KORWIN   164  4.570 (Mełgiew)
1 121701 KORWIN   560  4.569 (Zakopane)
2 166101 KORWIN  2417  4.569 (Opole)
2 120510 KORWIN    99  4.566 (Uście Gorlickie)
2 121605 KORWIN   162  4.565 (Radłów)
2 301601 KORWIN   567  4.564 (Oborniki)
2 301803 KORWIN   123  4.562 (Grabów nad Prosną)
2 060107 KORWIN    63  4.562 (Konstantynów)
2 220102 KORWIN   413  4.561 (Bytów)
2 140504 KORWIN   912  4.561 (Grodzisk Mazowiecki)
2 320901 KORWIN   115  4.560 (Będzino)
2 240312 KORWIN   261  4.559 (Zebrzydowice)
2 140805 KORWIN   267  4.559 (Wieliszew)
1 302701 KORWIN   521  4.559 (Turek)
2 280204 KORWIN    32  4.558 (Lelkowo)
2 321803 KORWIN    38  4.556 (Radowo Małe)
2 121007 KORWIN   331  4.552 (Krynica-Zdrój)
2 180706 KORWIN   105  4.549 (Krościenko Wyżne)
2 300207 KORWIN   368  4.549 (Trzcianka)
2 181607 KORWIN   140  4.548 (Hyżne)
2 040709 KORWIN   124  4.547 (Złotniki Kujawskie)
2 140705 KORWIN   565  4.547 (Kozienice)
2 302104 KORWIN   531  4.547 (Czerwonak)
2 180903 KORWIN    76  4.545 (Horyniec-Zdrój)
2 101904 KORWIN   200  4.544 (Zduńska Wola)
2 180708 KORWIN   301  4.544 (Rymanów)
2 141804 KORWIN  1673  4.543 (Piaseczno)
2 140503 KORWIN    84  4.543 (Baranów)
1 020802 KORWIN   482  4.543 (Kłodzko)
2 281903 KORWIN   235  4.540 (Węgorzewo)
2 241106 KORWIN   100  4.539 (Nędza)
1 021001 KORWIN   357  4.538 (Lubań)
1 240802 KORWIN   811  4.538 (Mikołów)
2 140209 KORWIN   116  4.537 (Sońsk)
2 120603 KORWIN   160  4.536 (Iwanowice)
2 100408 KORWIN    45  4.536 (Witonia)
2 181804 KORWIN   107  4.536 (Radomyśl nad Sanem)
2 161102 KORWIN    84  4.536 (Jemielnica)
2 121608 KORWIN   248  4.535 (Skrzyszów)
2 260409 KORWIN   198  4.533 (Masłów)
2 303005 KORWIN   770  4.533 (Września)
1 240701 KORWIN   434  4.529 (Lubliniec)
2 301307 KORWIN   143  4.528 (Włoszakowice)
2 302117 KORWIN   522  4.527 (Tarnowo Podgórne)
2 300704 KORWIN   148  4.526 (Godziesze Wielkie)
1 303101 KORWIN   322  4.522 (Złotów)
2 300908 KORWIN    97  4.520 (Kościelec)
2 302110 KORWIN   583  4.519 (Mosina)
2 221202 KORWIN    69  4.519 (Damnica)
1 241504 KORWIN   885  4.518 (Wodzisław Śląski)
2 080702 KORWIN    45  4.518 (Lubniewice)
2 143205 KORWIN   582  4.516 (Łomianki)
2 260101 KORWIN   591  4.513 (Busko-Zdrój)
2 221104 KORWIN   279  4.511 (Władysławowo)
2 300502 KORWIN   311  4.511 (Grodzisk Wielkopolski)
2 240508 KORWIN    75  4.510 (Wielowieś)
2 240307 KORWIN   236  4.508 (Goleszów)
1 102002 KORWIN   332  4.505 (Ozorków)
2 226401 KORWIN   877  4.505 (Sopot)
2 061704 KORWIN    54  4.504 (Rybczewice)
2 320807 KORWIN    62  4.503 (Ustronie Morskie)
1 240201 KORWIN   119  4.502 (Szczyrk)
2 080907 KORWIN   113  4.502 (Świdnica)
2 300505 KORWIN   103  4.502 (Wielichowo)
1 302401 KORWIN    40  4.499 (Obrzycko)
2 240503 KORWIN   238  4.499 (Gierałtowice)
2 142805 KORWIN   107  4.494 (Nowa Sucha)
2 300309 KORWIN   192  4.490 (Trzemeszno)
2 201007 KORWIN    48  4.490 (Nurzec-Stacja)
2 066401 KORWIN  1154  4.490 (Zamość)
2 141903 KORWIN   119  4.489 (Brudzeń Duży)
2 021502 KORWIN    77  4.487 (Domaniów)
2 180201 KORWIN   430  4.485 (Brzozów)
2 300205 KORWIN   109  4.484 (Lubasz)
2 301008 KORWIN   104  4.483 (Rzgów)
2 240205 KORWIN   462  4.482 (Jasienica)
2 121506 KORWIN   300  4.481 (Maków Podhalański)
2 240905 KORWIN   132  4.481 (Żarki)
2 060710 KORWIN   113  4.481 (Zakrzówek)
1 240101 KORWIN  1033  4.479 (Będzin)
2 280401 KORWIN    91  4.476 (Elbląg)
2 241004 KORWIN   348  4.473 (Pawłowice)
2 142105 KORWIN   278  4.472 (Nadarzyn)
2 121611 KORWIN   201  4.470 (Wierzchosławice)
2 200202 KORWIN   176  4.469 (Czarna Białostocka)
2 220705 KORWIN    63  4.468 (Ryjewo)
2 261207 KORWIN   407  4.467 (Staszów)
2 121015 KORWIN    69  4.466 (Rytro)
1 220301 KORWIN   245  4.466 (Człuchów)
2 241715 KORWIN   286  4.462 (Węgierska Górka)
2 120803 KORWIN    63  4.459 (Kozłów)
2 142610 KORWIN    77  4.456 (Suchożebry)
2 080405 KORWIN   100  4.454 (Nowa Sól)
2 301302 KORWIN   115  4.454 (Lipno)
2 080703 KORWIN    62  4.448 (Słońsk)
2 120107 KORWIN   196  4.447 (Rzezawa)
2 080701 KORWIN    62  4.444 (Krzeszyce)
2 121206 KORWIN   115  4.444 (Trzyciąż)
2 240601 KORWIN   368  4.443 (Kłobuck)
2 201110 KORWIN    44  4.440 (Szudziałowo)
1 121301 KORWIN   782  4.440 (Oświęcim)
2 221312 KORWIN   247  4.438 (Starogard Gdański)
2 181004 KORWIN   414  4.438 (Łańcut)
2 102004 KORWIN   597  4.435 (Aleksandrów Łódzki)
2 240413 KORWIN   228  4.435 (Poczesna)
2 141209 KORWIN    96  4.434 (Kałuszyn)
2 140902 KORWIN    73  4.432 (Ciepielów)
2 240310 KORWIN   465  4.432 (Skoczów)
2 321506 KORWIN   102  4.431 (Szczecinek)
2 060303 KORWIN   210  4.429 (Chełm)
2 201102 KORWIN    59  4.429 (Janów)
2 022005 KORWIN    78  4.429 (Zawonia)
2 181308 KORWIN   172  4.428 (Przemyśl)
2 121113 KORWIN    66  4.427 (Spytkowice)
2 121606 KORWIN   178  4.426 (Ryglice)
2 062005 KORWIN   112  4.425 (Łabunie)
2 326301 KORWIN   734  4.423 (Świnoujście)
2 241202 KORWIN   164  4.422 (Gaszowice)
2 141708 KORWIN   249  4.421 (Wiązowna)
1 021501 KORWIN   603  4.420 (Oława)
2 186101 KORWIN   881  4.419 (Krosno)
2 081009 KORWIN    87  4.418 (Żagań)
2 142302 KORWIN    75  4.417 (Gielniów)
2 201205 KORWIN    87  4.412 (Raczki)
2 260417 KORWIN   131  4.411 (Sitkówka-Nowiny)
2 301305 KORWIN   112  4.409 (Święciechowa)
2 221206 KORWIN   147  4.408 (Kobylnica)
2 020703 KORWIN   177  4.407 (Lubawka)
2 022001 KORWIN   354  4.406 (Oborniki Śląskie)
2 061402 KORWIN    65  4.404 (Baranów)
2 302112 KORWIN   334  4.403 (Pobiedziska)
1 142701 KORWIN   303  4.403 (Sierpc)
2 240602 KORWIN   153  4.402 (Krzepice)
2 302103 KORWIN   210  4.401 (Buk)
2 143202 KORWIN   239  4.401 (Izabelin)
2 302307 KORWIN   151  4.400 (Strzałkowo)
2 160501 KORWIN   144  4.397 (Gogolin)
2 226301 KORWIN  1575  4.397 (Słupsk)
2 022004 KORWIN   177  4.394 (Wisznia Mała)
2 061905 KORWIN    66  4.394 (Urszulin)
2 280806 KORWIN    42  4.393 (Srokowo)
2 241505 KORWIN   259  4.393 (Godów)
2 061109 KORWIN   132  4.393 (Trzebieszów)
2 080305 KORWIN   176  4.392 (Skwierzyna)
2 180707 KORWIN   245  4.392 (Miejsce Piastowe)
2 102008 KORWIN   226  4.392 (Stryków)
2 281404 KORWIN   194  4.391 (Dywity)
2 060103 KORWIN   226  4.391 (Biała Podlaska)
1 281701 KORWIN   408  4.391 (Szczytno)
2 281504 KORWIN    49  4.391 (Łukta)
2 060812 KORWIN    85  4.390 (Serniki)
2 081006 KORWIN    54  4.390 (Niegosławice)
1 142801 KORWIN   658  4.389 (Sochaczew)
1 140801 KORWIN  1115  4.388 (Legionowo)
2 022503 KORWIN   354  4.386 (Bogatynia)
1 240302 KORWIN   351  4.383 (Ustroń)
1 060401 KORWIN   299  4.381 (Hrubieszów)
2 240507 KORWIN   138  4.381 (Toszek)
1 240103 KORWIN   173  4.380 (Wojkowice)
2 201104 KORWIN    48  4.380 (Krynki)
2 261003 KORWIN    79  4.379 (Łączna)
2 240207 KORWIN   257  4.377 (Kozy)
1 143301 KORWIN   242  4.377 (Węgrów)
2 301805 KORWIN    47  4.376 (Kraszewice)
2 101103 KORWIN   252  4.374 (Poddębice)
2 100607 KORWIN   442  4.373 (Koluszki)
2 220110 KORWIN    53  4.373 (Tuchomie)
2 221207 KORWIN    68  4.370 (Potęgowo)
2 241708 KORWIN   271  4.369 (Łodygowice)
2 120807 KORWIN    47  4.368 (Słaboszów)
2 161002 KORWIN   162  4.368 (Głogówek)
2 220804 KORWIN   184  4.365 (Nowa Wieś Lęborska)
2 303106 KORWIN    38  4.363 (Tarnówka)
2 241711 KORWIN   140  4.363 (Rajcza)
2 081008 KORWIN    26  4.362 (Wymiarki)
1 041501 KORWIN   198  4.362 (Chełmża)
2 121204 KORWIN   282  4.361 (Klucze)
2 020907 KORWIN   114  4.361 (Prochowice)
2 026201 KORWIN  1699  4.361 (Legnica)
2 040904 KORWIN   162  4.361 (Strzelno)
2 142808 KORWIN   200  4.360 (Teresin)
2 020811 KORWIN   160  4.360 (Nowa Ruda)
2 180509 KORWIN   206  4.359 (Skołyszyn)
2 240311 KORWIN   241  4.358 (Strumień)
1 321601 KORWIN   221  4.357 (Świdwin)
2 300907 KORWIN   115  4.356 (Koło)
2 160604 KORWIN    52  4.355 (Świerczów)
2 020302 KORWIN   110  4.355 (Głogów)
2 061907 KORWIN    56  4.355 (Wola Uhruska)
2 240704 KORWIN   115  4.354 (Herby)
2 260208 KORWIN   132  4.352 (Sobków)
2 100510 KORWIN    94  4.352 (Zduny)
2 040903 KORWIN   368  4.351 (Mogilno)
2 060505 KORWIN   299  4.348 (Janów Lubelski)
2 041508 KORWIN    81  4.348 (Wielka Nieszawka)
1 041701 KORWIN   195  4.345 (Wąbrzeźno)
2 220803 KORWIN    96  4.344 (Cewice)
1 300301 KORWIN  1238  4.342 (Gniezno)
2 060110 KORWIN   169  4.340 (Międzyrzec Podlaski)
2 300903 KORWIN    41  4.339 (Chodów)
2 201204 KORWIN    40  4.338 (Przerośl)
2 160201 KORWIN    76  4.338 (Baborów)
1 241502 KORWIN   303  4.337 (Radlin)
2 241706 KORWIN   179  4.336 (Lipowa)
2 141802 KORWIN   533  4.336 (Konstancin-Jeziorna)
2 040304 KORWIN   333  4.335 (Koronowo)
2 141210 KORWIN    74  4.335 (Latowicz)
1 140201 KORWIN   757  4.335 (Ciechanów)
2 182004 KORWIN   296  4.333 (Nowa Dęba)
2 301103 KORWIN   234  4.333 (Kościan)
2 240404 KORWIN    93  4.332 (Kamienica Polska)
2 100602 KORWIN   259  4.331 (Andrespol)
2 142306 KORWIN   217  4.328 (Przysucha)
2 200204 KORWIN    75  4.328 (Gródek)
2 300401 KORWIN    90  4.327 (Borek Wielkopolski)
1 301701 KORWIN  1321  4.325 (Ostrów Wielkopolski)
1 102001 KORWIN   253  4.325 (Głowno)
2 021601 KORWIN   212  4.325 (Chocianów)
2 121808 KORWIN   128  4.324 (Tomice)
2 121610 KORWIN   311  4.322 (Tuchów)
2 261302 KORWIN   161  4.321 (Krasocin)
2 141205 KORWIN   167  4.316 (Dębe Wielkie)
2 100608 KORWIN    98  4.311 (Nowosolna)
1 020201 KORWIN   457  4.311 (Bielawa)
2 121309 KORWIN   170  4.310 (Zator)
1 241602 KORWIN   877  4.309 (Zawiercie)
1 061401 KORWIN   942  4.308 (Puławy)
2 080504 KORWIN   125  4.307 (Rzepin)
2 281603 KORWIN   364  4.307 (Pisz)
1 240803 KORWIN   381  4.305 (Orzesze)
2 200203 KORWIN   138  4.304 (Dobrzyniewo Duże)
2 261104 KORWIN   204  4.304 (Pawłów)
1 241501 KORWIN   233  4.303 (Pszów)
2 302116 KORWIN   902  4.302 (Swarzędz)
2 160204 KORWIN   154  4.302 (Kietrz)
2 146201 KORWIN  2263  4.300 (Płock)
2 121809 KORWIN   689  4.299 (Wadowice)
2 120304 KORWIN   412  4.298 (Libiąż)
1 301101 KORWIN   442  4.297 (Kościan)
2 041606 KORWIN   311  4.296 (Tuchola)
2 321505 KORWIN    53  4.295 (Grzmiąca)
2 101203 KORWIN    89  4.293 (Gidle)
2 061005 KORWIN    91  4.292 (Puchaczów)
2 306101 KORWIN  1845  4.291 (Kalisz)
2 301905 KORWIN    43  4.291 (Miasteczko Krajeńskie)
2 180410 KORWIN    97  4.290 (Roźwienica)
2 041410 KORWIN    48  4.290 (Świekatowo)
2 121507 KORWIN   211  4.289 (Stryszawa)
1 142501 KORWIN   310  4.289 (Pionki)
2 020704 KORWIN    57  4.289 (Marciszów)
2 246401 KORWIN  4293  4.289 (Częstochowa)
2 040107 KORWIN    44  4.288 (Raciążek)
2 261103 KORWIN   135  4.288 (Mirzec)
2 241203 KORWIN    75  4.288 (Jejkowice)
2 121509 KORWIN    95  4.287 (Zembrzyce)
2 022309 KORWIN   164  4.286 (Żórawina)
2 200702 KORWIN   169  4.284 (Łomża)
2 120902 KORWIN   174  4.283 (Lubień)
2 241709 KORWIN   164  4.281 (Milówka)
2 061404 KORWIN   113  4.280 (Kazimierz Dolny)
2 040604 KORWIN    51  4.279 (Radzyń Chełmiński)
2 101002 KORWIN    69  4.278 (Czarnocin)
2 302113 KORWIN   285  4.277 (Rokietnica)
2 060913 KORWIN    89  4.275 (Wojciechów)
2 080902 KORWIN    38  4.274 (Bojadła)
2 100208 KORWIN    44  4.272 (Nowe Ostrowy)
2 020902 KORWIN   121  4.271 (Chojnów)
2 140605 KORWIN   433  4.270 (Grójec)
2 241404 KORWIN   156  4.268 (Bojszowy)
2 081005 KORWIN    65  4.268 (Małomice)
2 140206 KORWIN    55  4.264 (Ojrzeń)
2 061705 KORWIN   116  4.258 (Trawniki)
1 140302 KORWIN    86  4.257 (Łaskarzew)
2 020206 KORWIN   102  4.257 (Łagiewniki)
1 080201 KORWIN   225  4.257 (Gubin)
2 020207 KORWIN    79  4.256 (Niemcza)
2 143407 KORWIN   160  4.256 (Klembów)
2 301705 KORWIN   194  4.256 (Przygodzice)
2 302107 KORWIN   463  4.256 (Komorniki)
2 041408 KORWIN   140  4.255 (Pruszcz)
2 261201 KORWIN   106  4.255 (Bogoria)
2 021204 KORWIN   111  4.253 (Mirsk)
2 320406 KORWIN    57  4.251 (Przybiernów)
2 260907 KORWIN   125  4.250 (Samborzec)
1 102003 KORWIN  1039  4.248 (Zgierz)
2 101304 KORWIN   123  4.247 (Rawa Mazowiecka)
2 041605 KORWIN    77  4.247 (Śliwice)
1 040103 KORWIN    31  4.247 (Nieszawa)
