NRO;SiedzibaOKW;Nrlisty;Komitet;Sygnatura;Typ;Pozycja;Nazwisko;Imiona;Plec;Zawod;Adres.MZ;TERYT.MZ;Gmina.MZ.;Partia;Poparcie
29;Katowice;;PSL;ZPOW-601-19/19;KWPP;7;JARZYŃSKA;Agnieszka Małgorzata;Kobieta;architekt;Gliwice;246601;m. Gliwice;BEZP;
29;Katowice;;PSL;ZPOW-601-19/19;KWPP;8;STEFAŃSKA;Agnieszka;Kobieta;przedsiębiorca;Radzionków;241303;m. Radzionków;BEZP;
29;Katowice;;PSL;ZPOW-601-19/19;KWPP;9;SITARSKI;Łukasz Marek;Mężczyzna;przedsiębiorca;Nieborowice;240504;gm. Pilchowice;PSL;
29;Katowice;;PSL;ZPOW-601-19/19;KWPP;10;POCHEĆ;Krystyna Bożena;Kobieta;pilot wycieczek;Zabrze;247801;m. Zabrze;członek partii politycznej: Ślonzoki Razem;
29;Katowice;;PSL;ZPOW-601-19/19;KWPP;11;PIŁAT-GRUSZKA;Agnieszka Maria;Kobieta;inżynier nadzoru inwestorskiego;Bytom;246201;m. Bytom;BEZP;
29;Katowice;;PSL;ZPOW-601-19/19;KWPP;12;SALMERI;Claudio;Mężczyzna;doktor językoznawstwa;Zabrze;247801;m. Zabrze;BEZP;
29;Katowice;;PSL;ZPOW-601-19/19;KWPP;13;MATUSZEK;Krzysztof Kazimierz;Mężczyzna;rzeczoznawca majątkowy;Zabrze;247801;m. Zabrze;BEZP;
29;Katowice;;PSL;ZPOW-601-19/19;KWPP;14;ZAPIÓR;Małgorzata;Kobieta;prawnik;Katowice;246901;m. Katowice;BEZP;
29;Katowice;;PSL;ZPOW-601-19/19;KWPP;15;KRUCZEK;Józef;Mężczyzna;elektryk;Gliwice;246601;m. Gliwice;członek partii politycznej: Unia Europejskich Demokratów;
29;Katowice;;PSL;ZPOW-601-19/19;KWPP;16;JASIURA;Dawid Rafał;Mężczyzna;muzyk;Zabrze;247801;m. Zabrze;BEZP;
29;Katowice;;PSL;ZPOW-601-19/19;KWPP;17;JONIEC;Krzysztof Marek;Mężczyzna;urzędnik samorządowy;Zabrze;247801;m. Zabrze;członek partii politycznej: Ślonzoki Razem;
29;Katowice;;PSL;ZPOW-601-19/19;KWPP;18;KRUPA;Joanna Grażyna;Kobieta;spawacz;Zabrze;247801;m. Zabrze;członek partii politycznej: Ślonzoki Razem;
29;Katowice;;BZPS;ZPOW-601-10/19;KWW;1;RABUS;Robert Stanisław;Mężczyzna;pedagog;Bytom;246201;m. Bytom;BEZP;
29;Katowice;;BZPS;ZPOW-601-10/19;KWW;2;PAJĄK;Jan Józef;Mężczyzna;elektryk;Gliwice;246601;m. Gliwice;BEZP;
29;Katowice;;BZPS;ZPOW-601-10/19;KWW;3;KARNÓWKA;Marlena Marzena;Kobieta;politolog;Tarnowskie Góry;241304;m. Tarnowskie Góry;BEZP;
29;Katowice;;BZPS;ZPOW-601-10/19;KWW;4;RZEPLIŃSKI;Robert;Mężczyzna;technik ochrony środowiska;Gliwice;246601;m. Gliwice;BEZP;
29;Katowice;;BZPS;ZPOW-601-10/19;KWW;5;DZIUK;Justyna Agnieszka;Kobieta;pedagog;Tarnowskie Góry;241304;m. Tarnowskie Góry;BEZP;
29;Katowice;;BZPS;ZPOW-601-10/19;KWW;6;DITTRICH;Grzegorz;Mężczyzna;historyk;Zabrze;247801;m. Zabrze;BEZP;
29;Katowice;;BZPS;ZPOW-601-10/19;KWW;7;STERNIK;Mirosław Wiesław;Mężczyzna;elektronik;Gliwice;246601;m. Gliwice;BEZP;
29;Katowice;;BZPS;ZPOW-601-10/19;KWW;8;PARKITNY;Janusz Władysław;Mężczyzna;elektromonter;Potępa;241305;gm. Krupski Młyn;BEZP;
29;Katowice;;BZPS;ZPOW-601-10/19;KWW;9;KLIMOROWSKA;Sandra Barbara;Kobieta;pracownik socjalny;Zabrze;247801;m. Zabrze;BEZP;
29;Katowice;;BZPS;ZPOW-601-10/19;KWW;10;SZYMAŃSKA;Agnieszka Monika;Kobieta;technik hotelarstwa;Bytom;246201;m. Bytom;BEZP;
29;Katowice;;BZPS;ZPOW-601-10/19;KWW;11;MADEJSKA;Sylwia Barbara;Kobieta;ekonomista;Bytom;246201;m. Bytom;BEZP;
29;Katowice;;BZPS;ZPOW-601-10/19;KWW;12;KRZEMPEK;Tomasz Jan;Mężczyzna;stolarz;Tarnowskie Góry;241304;m. Tarnowskie Góry;BEZP;
29;Katowice;;BZPS;ZPOW-601-10/19;KWW;13;GRIEGER;Małgorzata Ewa;Kobieta;ekonomista;Nowe Chechło;241307;gm. Świerklaniec;BEZP;
29;Katowice;;BZPS;ZPOW-601-10/19;KWW;14;KURYLAS;Maciej Paweł;Mężczyzna;nauczyciel wychowania fizycznego;Piekary Śląskie;247101;m. Piekary Śląskie;BEZP;
29;Katowice;;BZPS;ZPOW-601-10/19;KWW;15;GŁOGOWSKA;Agata Ernestyna;Kobieta;pedagog;Tarnowskie Góry;241304;m. Tarnowskie Góry;BEZP;
29;Katowice;;BZPS;ZPOW-601-10/19;KWW;16;GRUSZKA;Zawisza Radosław;Mężczyzna;technik automatyk;Zabrze;247801;m. Zabrze;BEZP;
29;Katowice;;BZPS;ZPOW-601-10/19;KWW;17;PAPROCKA;Halina;Kobieta;nauczyciel wychowania fizycznego;Bytom;246201;m. Bytom;BEZP;
29;Katowice;;BZPS;ZPOW-601-10/19;KWW;18;GAJOWIAK;Krzysztof Jan;Mężczyzna;górnik;Bytom;246201;m. Bytom;BEZP;
30;Bielsko-Biała;;PiS;ZPOW-601-9/19;KWPP;1;PIECHA;Bolesław Grzegorz;Mężczyzna;lekarz medycyny;Rybnik;247301;m. Rybnik;PiS;
30;Bielsko-Biała;;PiS;ZPOW-601-9/19;KWPP;2;WOŚ;Michał Piotr;Mężczyzna;prawnik;Racibórz;241101;m. Racibórz;BEZP;
30;Bielsko-Biała;;PiS;ZPOW-601-9/19;KWPP;3;SOBIERAJSKI;Czesław Stanisław;Mężczyzna;parlamentarzysta;Rybnik;247301;m. Rybnik;PiS;
30;Bielsko-Biała;;PiS;ZPOW-601-9/19;KWPP;4;GAWĘDA;Adam;Mężczyzna;parlamentarzysta;Syrynia;241507;gm. Lubomia;PiS;
30;Bielsko-Biała;;PiS;ZPOW-601-9/19;KWPP;5;MATUSIAK;Grzegorz;Mężczyzna;inż. energetyk;Jastrzębie-Zdrój;246701;m. Jastrzębie-Zdrój;PiS;
30;Bielsko-Biała;;PiS;ZPOW-601-9/19;KWPP;6;DUTKIEWICZ;Katarzyna Maria;Kobieta;parlamentarzysta;Racibórz;241101;m. Racibórz;PiS;
30;Bielsko-Biała;;PiS;ZPOW-601-9/19;KWPP;7;GLENC;Teresa;Kobieta;parlamentarzysta;Gorzyczki;241506;gm. Gorzyce;PiS;
30;Bielsko-Biała;;PiS;ZPOW-601-9/19;KWPP;8;RAJCA;Cezary Dominik;Mężczyzna;specjalista ds. prawnych;Czerwionka-Leszczyny;241201;gm. Czerwionka-Leszczyny;PiS;
30;Bielsko-Biała;;PiS;ZPOW-601-9/19;KWPP;9;SZUTKA;Mirela Elżbieta;Kobieta;nauczyciel;Rybnik;247301;m. Rybnik;PiS;
30;Bielsko-Biała;;PiS;ZPOW-601-9/19;KWPP;10;SZCZĘSNY;Jarosław Zbigniew;Mężczyzna;ekonomista;Wodzisław Śląski;241504;m. Wodzisław Śląski;PorozumienieJarosławaGowina;
30;Bielsko-Biała;;PiS;ZPOW-601-9/19;KWPP;11;RATKA-BOSSARD;Aleksandra Katarzyna;Kobieta;dyrektor szkoły;Orzesze;240803;m. Orzesze;BEZP;
30;Bielsko-Biała;;PiS;ZPOW-601-9/19;KWPP;12;SZYMURA;Karol Bogusław;Mężczyzna;radny miasta;Rybnik;247301;m. Rybnik;PiS;
30;Bielsko-Biała;;PiS;ZPOW-601-9/19;KWPP;13;SZYMICZEK;Alojzy Jan;Mężczyzna;radny powiatowy;Wodzisław Śląski;241504;m. Wodzisław Śląski;PiS;
30;Bielsko-Biała;;PiS;ZPOW-601-9/19;KWPP;14;GARUS-KOPERTOWSKA;Angelika Krystyna;Kobieta;specjalista ochrony środowiska;Jastrzębie-Zdrój;246701;m. Jastrzębie-Zdrój;PiS;
30;Bielsko-Biała;;PiS;ZPOW-601-9/19;KWPP;15;KASPAREK;Urszula Zofia;Kobieta;radna gminy;Jankowice;241205;gm. Świerklany;BEZP;
30;Bielsko-Biała;;PiS;ZPOW-601-9/19;KWPP;16;KODURA;Maria;Kobieta;pielęgniarka;Świerklany;241205;gm. Świerklany;BEZP;
30;Bielsko-Biała;;PiS;ZPOW-601-9/19;KWPP;17;LAZAR;Jerzy Bolesław;Mężczyzna;technik elektryk;Rybnik;247301;m. Rybnik;PiS;
30;Bielsko-Biała;;PiS;ZPOW-601-9/19;KWPP;18;WAWRZYCZEK;Daniel Emilian;Mężczyzna;wyższy urzędnik samorządowy;Żory;247901;m. Żory;PiS;
30;Bielsko-Biała;;BZPS;ZPOW-601-10/19;KWW;1;URBAŃCZYK;Maciej Krzysztof;Mężczyzna;geolog;Rybnik;247301;m. Rybnik;BEZP;
30;Bielsko-Biała;;BZPS;ZPOW-601-10/19;KWW;2;PRUS;Dariusz Mirosław;Mężczyzna;nauczyciel historii;Wodzisław Śląski;241504;m. Wodzisław Śląski;BEZP;
30;Bielsko-Biała;;BZPS;ZPOW-601-10/19;KWW;3;MOTYCZKA;Danuta Agata;Kobieta;nauczyciel;Rydułtowy;241503;m. Rydułtowy;BEZP;
30;Bielsko-Biała;;BZPS;ZPOW-601-10/19;KWW;4;PUSTELNIK;Adam Ferdynand;Mężczyzna;nauczyciel historii;Pawłowice;241004;gm. Pawłowice;BEZP;
30;Bielsko-Biała;;BZPS;ZPOW-601-10/19;KWW;5;OSUCH;Paweł;Mężczyzna;bez zawodu;Rybnik;247301;m. Rybnik;BEZP;
30;Bielsko-Biała;;BZPS;ZPOW-601-10/19;KWW;6;JAROSZ;Natalia Agnieszka;Kobieta;sekretarka;Rybnik;247301;m. Rybnik;BEZP;
30;Bielsko-Biała;;BZPS;ZPOW-601-10/19;KWW;7;KOSIŃSKI;Damian;Mężczyzna;kierownik działu transportu;Częstochowa;246401;m. Częstochowa;BEZP;
30;Bielsko-Biała;;BZPS;ZPOW-601-10/19;KWW;8;STRACH;Elżbieta Maria;Kobieta;kierownik działu transportu;Częstochowa;246401;m. Częstochowa;BEZP;
30;Bielsko-Biała;;BZPS;ZPOW-601-10/19;KWW;9;GIERCZYCKI;Tomasz Krzysztof;Mężczyzna;zarządca nieruchomości;Częstochowa;246401;m. Częstochowa;BEZP;
30;Bielsko-Biała;;BZPS;ZPOW-601-10/19;KWW;10;BIAŁOŃ;Tomasz;Mężczyzna;nauczyciel historii;Rybnik;247301;m. Rybnik;BEZP;
30;Bielsko-Biała;;BZPS;ZPOW-601-10/19;KWW;11;STRACH;Izabela Urszula;Kobieta;nauczyciel języka polskiego;Częstochowa;246401;m. Częstochowa;BEZP;
30;Bielsko-Biała;;SLD;ZPOW-601-1/19;KWPP;1;KOPIEC;Maciej Kamil;Mężczyzna;ekonomista;Rybnik;247301;m. Rybnik;Wiosna;
30;Bielsko-Biała;;SLD;ZPOW-601-1/19;KWPP;2;NOWAK;Mirosław Krzysztof;Mężczyzna;właściciel zakładu usługowego;Wodzisław Śląski;241504;m. Wodzisław Śląski;SLD;
30;Bielsko-Biała;;SLD;ZPOW-601-1/19;KWPP;3;SMOLIŃSKI;Zdzisław;Mężczyzna;Chemik;Mikołów;240802;m. Mikołów;LRazem;
30;Bielsko-Biała;;SLD;ZPOW-601-1/19;KWPP;4;KUSTRA;Hanna Joanna;Kobieta;opiekunka dziecięca;Rybnik;247301;m. Rybnik;BEZP;
30;Bielsko-Biała;;SLD;ZPOW-601-1/19;KWPP;5;URBAŃCZYK;Piotr Aleksander;Mężczyzna;górnik eksploatacji podziemnej;Jastrzębie-Zdrój;246701;m. Jastrzębie-Zdrój;SLD;
30;Bielsko-Biała;;SLD;ZPOW-601-1/19;KWPP;6;WITALA-SŁUGA;Ilona Beata;Kobieta;nauczyciel geografii;Żory;247901;m. Żory;SLD;
30;Bielsko-Biała;;SLD;ZPOW-601-1/19;KWPP;7;POŻAROWSZCZYK;Andrzej;Mężczyzna;inżynier organizacji i planowania produkcji;Rydułtowy;241503;m. Rydułtowy;SLD;
30;Bielsko-Biała;;SLD;ZPOW-601-1/19;KWPP;8;NOSIADEK;Izabela Małgorzata;Kobieta;bibliotekarz;Radlin;241502;m. Radlin;BEZP;
30;Bielsko-Biała;;SLD;ZPOW-601-1/19;KWPP;9;SIEŃKO;Patrycja Anna;Kobieta;specjalista do spraw turystyki;Wodzisław Śląski;241504;m. Wodzisław Śląski;LRazem;
30;Bielsko-Biała;;SLD;ZPOW-601-1/19;KWPP;10;LEONARSKI;Tomasz Marek;Mężczyzna;kierownik do spraw sprzedaży;Rybnik;247301;m. Rybnik;BEZP;
30;Bielsko-Biała;;SLD;ZPOW-601-1/19;KWPP;11;GRANICZKA;Roman Wojciech;Mężczyzna;elektryk;Rydułtowy;241503;m. Rydułtowy;LRazem;
30;Bielsko-Biała;;SLD;ZPOW-601-1/19;KWPP;12;GONSIOR;Agnieszka Dominika;Kobieta;kierownik do spraw sprzedaży;Wodzisław Śląski;241504;m. Wodzisław Śląski;BEZP;
30;Bielsko-Biała;;SLD;ZPOW-601-1/19;KWPP;13;KORBEL;Agnieszka Lidia;Kobieta;psychoterapeuta;Jastrzębie-Zdrój;246701;m. Jastrzębie-Zdrój;LRazem;
30;Bielsko-Biała;;SLD;ZPOW-601-1/19;KWPP;14;KWAŚNY;Piotr;Mężczyzna;pracownik socjalny;Żory;247901;m. Żory;BEZP;
30;Bielsko-Biała;;SLD;ZPOW-601-1/19;KWPP;15;SOBIK;Zofia;Kobieta;pozostały specjalista z dziedziny prawa;Radlin;241502;m. Radlin;BEZP;
30;Bielsko-Biała;;SLD;ZPOW-601-1/19;KWPP;16;RYCZKOWSKA;Agnieszka Barbara;Kobieta;analityk baz danych;Mikołów;240802;m. Mikołów;BEZP;
30;Bielsko-Biała;;SLD;ZPOW-601-1/19;KWPP;17;KALINOWSKA;Iwona Maria;Kobieta;nauczyciel języka polskiego;Wodzisław Śląski;241504;m. Wodzisław Śląski;BEZP;
30;Bielsko-Biała;;SLD;ZPOW-601-1/19;KWPP;18;LIGAS;Jarosław Piotr;Mężczyzna;politolog;Jastrzębie-Zdrój;246701;m. Jastrzębie-Zdrój;BEZP;
30;Bielsko-Biała;;KONFEDERACJA;ZPOW-601-5/19;KWPP;1;FRITZ;Roman Henryk;Mężczyzna;przedsiębiorca;Rybnik;247301;m. Rybnik;BEZP;
30;Bielsko-Biała;;KONFEDERACJA;ZPOW-601-5/19;KWPP;2;KURPAS;Adam Jerzy;Mężczyzna;geolog;Orzesze;240803;m. Orzesze;RuchNarodowy;
30;Bielsko-Biała;;KONFEDERACJA;ZPOW-601-5/19;KWPP;3;MAKAREWICZ;Konrad Karol;Mężczyzna;technik infomatyk;Żory;247901;m. Żory;Korwin;
30;Bielsko-Biała;;KONFEDERACJA;ZPOW-601-5/19;KWPP;4;MARON;Tadeusz;Mężczyzna;ratownik górniczy;Jastrzębie-Zdrój;246701;m. Jastrzębie-Zdrój;RuchNarodowy;
30;Bielsko-Biała;;KONFEDERACJA;ZPOW-601-5/19;KWPP;5;TOMECKA;Małgorzata;Kobieta;nauczyciel matematyki;Mikołów;240802;m. Mikołów;BEZP;
30;Bielsko-Biała;;KONFEDERACJA;ZPOW-601-5/19;KWPP;6;GORZOCH;Grzegorz;Mężczyzna;pozostali technicy górnictwa, metalurgii i pokrewni;Jastrzębie-Zdrój;246701;m. Jastrzębie-Zdrój;BEZP;
30;Bielsko-Biała;;KONFEDERACJA;ZPOW-601-5/19;KWPP;7;BURKACKA;Joanna;Kobieta;przedsiębiorca;Wilkowice;240210;gm. Wilkowice;BEZP;
30;Bielsko-Biała;;KONFEDERACJA;ZPOW-601-5/19;KWPP;8;PYSZNY;Justyna Dorota;Kobieta;doradca klienta;Wodzisław Śląski;241504;m. Wodzisław Śląski;BEZP;
30;Bielsko-Biała;;KONFEDERACJA;ZPOW-601-5/19;KWPP;9;LECH;Mirosław;Mężczyzna;inżynier elektryk;Radlin;241502;m. Radlin;RuchNarodowy;
30;Bielsko-Biała;;KONFEDERACJA;ZPOW-601-5/19;KWPP;10;PIECHOCZEK;Paweł Grzegorz;Mężczyzna;elektryk;Jastrzębie-Zdrój;246701;m. Jastrzębie-Zdrój;BEZP;
30;Bielsko-Biała;;KONFEDERACJA;ZPOW-601-5/19;KWPP;11;ANTONIK-FAIKIS;Aneta Halina;Kobieta;psycholog;Rybnik;247301;m. Rybnik;BEZP;
30;Bielsko-Biała;;KONFEDERACJA;ZPOW-601-5/19;KWPP;12;SZATYŁO;Alan Hieronim;Mężczyzna;doradca personalny;Wodzisław Śląski;241504;m. Wodzisław Śląski;BEZP;
30;Bielsko-Biała;;KONFEDERACJA;ZPOW-601-5/19;KWPP;13;MACIAŚ;Aneta Anna;Kobieta;grafik komputerowy DTP;Żory;247901;m. Żory;BEZP;
30;Bielsko-Biała;;KONFEDERACJA;ZPOW-601-5/19;KWPP;14;GRABIEC;Jarosław;Mężczyzna;technik elektryk;Pszów;241501;m. Pszów;RuchNarodowy;
30;Bielsko-Biała;;KONFEDERACJA;ZPOW-601-5/19;KWPP;15;KUCHARCZYK;Justyna Natalia;Kobieta;kosmetolog;Jastrzębie-Zdrój;246701;m. Jastrzębie-Zdrój;BEZP;
30;Bielsko-Biała;;KONFEDERACJA;ZPOW-601-5/19;KWPP;16;ILNICKA;Paulina Sandra;Kobieta;nauczyciel przedszkola;Żory;247901;m. Żory;BEZP;
30;Bielsko-Biała;;KONFEDERACJA;ZPOW-601-5/19;KWPP;17;LANUSZNY;Jacek Szymon;Mężczyzna;historyk;Rydułtowy;241503;m. Rydułtowy;RuchNarodowy;
30;Bielsko-Biała;;KONFEDERACJA;ZPOW-601-5/19;KWPP;18;COFALIK;Hanna Dorota;Kobieta;grafik komputerowy DTP;Świerklany;241205;gm. Świerklany;BEZP;
30;Bielsko-Biała;;PSL;ZPOW-601-19/19;KWPP;1;PILISZEK;Grzegorz Kazimierz;Mężczyzna;socjolog;Żory;247901;m. Żory;BEZP;
30;Bielsko-Biała;;PSL;ZPOW-601-19/19;KWPP;2;HULIM;Wiesława Joanna;Kobieta;nauczyciel;Rybnik;247301;m. Rybnik;BEZP;Ślonzoki Razem
30;Bielsko-Biała;;PSL;ZPOW-601-19/19;KWPP;3;MYŚLIWIEC;Bogdan Czesław;Mężczyzna;ekonomista;Rogów;241506;gm. Gorzyce;BEZP;
30;Bielsko-Biała;;PSL;ZPOW-601-19/19;KWPP;4;MACHNIK;Sylwia;Kobieta;technik budownictwa;Turze;241105;gm. Kuźnia Raciborska;PSL;
30;Bielsko-Biała;;PSL;ZPOW-601-19/19;KWPP;5;SMYCZEK;Adam Sebastian;Mężczyzna;ekonomista;Chałupki;241104;gm. Krzyżanowice;BEZP;
30;Bielsko-Biała;;PSL;ZPOW-601-19/19;KWPP;6;BORTLIK;Grażyna Gabriela;Kobieta;sekretarka;Orzesze;240803;m. Orzesze;BEZP;
30;Bielsko-Biała;;PSL;ZPOW-601-19/19;KWPP;7;POSTAWKA;Henryk Sławomir;Mężczyzna;nauczyciel języka obcego;Górki Śląskie;241106;gm. Nędza;BEZP;Ślonzoki Razem
30;Bielsko-Biała;;PSL;ZPOW-601-19/19;KWPP;8;SZYMURA;Jacek Arkadiusz;Mężczyzna;inżynier-górnik;Rybnik;247301;m. Rybnik;BEZP;Ślonzoki Razem
30;Bielsko-Biała;;PSL;ZPOW-601-19/19;KWPP;9;RYCHŁY;Piotr Sylwester;Mężczyzna;fizjoterapeuta;Czerwionka-Leszczyny;241201;gm. Czerwionka-Leszczyny;BEZP;Unia Europejskich Demokratów
30;Bielsko-Biała;;PSL;ZPOW-601-19/19;KWPP;10;ADAMCZYK;Kazimierz Stanisław;Mężczyzna;ekonomista;Ornontowice;240804;gm. Ornontowice;BEZP;
30;Bielsko-Biała;;PSL;ZPOW-601-19/19;KWPP;11;OLEKSIŃSKI;Artur Rafał;Mężczyzna;ekonomista;Żory;247901;m. Żory;BEZP;Ślonzoki Razem
30;Bielsko-Biała;;PSL;ZPOW-601-19/19;KWPP;12;WALISZEWSKA;Maria Teresa;Kobieta;ekonomista;Rybnik;247301;m. Rybnik;BEZP;
30;Bielsko-Biała;;PSL;ZPOW-601-19/19;KWPP;13;POJDA;Aleksander Jakub;Mężczyzna;nauczyciel;Rybnik;247301;m. Rybnik;BEZP;
30;Bielsko-Biała;;PSL;ZPOW-601-19/19;KWPP;14;RDUCH;Stanisław Alojzy;Mężczyzna;inżynier mechanik;Marklowice;241508;gm. Marklowice;BEZP;Ślonzoki Razem
30;Bielsko-Biała;;PSL;ZPOW-601-19/19;KWPP;15;NYCZKA;Barbara Aleksandra;Kobieta;ekonomista;Mikołów;240802;m. Mikołów;BEZP;
30;Bielsko-Biała;;PSL;ZPOW-601-19/19;KWPP;16;KULAWIK;Elżbieta Maria;Kobieta;ekonomista;Wodzisław Śląski;241504;m. Wodzisław Śląski;BEZP;
30;Bielsko-Biała;;PSL;ZPOW-601-19/19;KWPP;17;DĄBROWSKA;Janina;Kobieta;pielęgniarka;Rybnik;247301;m. Rybnik;BEZP;
30;Bielsko-Biała;;PSL;ZPOW-601-19/19;KWPP;18;KARASEK;Bronisław;Mężczyzna;inżynier transportu drogowego;Gołkowice;241505;gm. Godów;PSL;
30;Bielsko-Biała;;KOBW;ZPOW-601-6/19;KKW;1;KRZĄKAŁA;Marek Grzegorz;Mężczyzna;nauczyciel;Rybnik;247301;m. Rybnik;PORP;
30;Bielsko-Biała;;KOBW;ZPOW-601-6/19;KKW;2;GADOWSKI;Krzysztof Jan;Mężczyzna;mgr inż. transportu;Jastrzębie-Zdrój;246701;m. Jastrzębie-Zdrój;PORP;
30;Bielsko-Biała;;KOBW;ZPOW-601-6/19;KKW;3;LENARTOWICZ;Gabriela Teresa;Kobieta;parlamentarzysta;Krzanowice;241103;gm. Krzanowice;PORP;
30;Bielsko-Biała;;KOBW;ZPOW-601-6/19;KKW;4;GASZKA;Anna Małgorzata;Kobieta;nauczyciel historyk;Żory;247901;m. Żory;BEZP;
30;Bielsko-Biała;;KOBW;ZPOW-601-6/19;KKW;5;GABRYŚ;Bartłomiej Józef;Mężczyzna;nauczyciel akademicki-ekonomista;Mikołów;240802;m. Mikołów;Nowoczesna;
30;Bielsko-Biała;;KOBW;ZPOW-601-6/19;KKW;6;PROFASKA;Marek Bogusław;Mężczyzna;nauczyciel akademicki;Czerwionka-Leszczyny;241201;gm. Czerwionka-Leszczyny;BEZP;
30;Bielsko-Biała;;KOBW;ZPOW-601-6/19;KKW;7;KANTOR;Halina Maria;Kobieta;pedagożka;Mikołów;240802;m. Mikołów;Zieloni;
30;Bielsko-Biała;;KOBW;ZPOW-601-6/19;KKW;8;KOZIELSKI;Mirosław Leszek;Mężczyzna;przedsiębiorca;Mszana;241509;gm. Mszana;BEZP;
30;Bielsko-Biała;;KOBW;ZPOW-601-6/19;KKW;9;SERWATKA;Grzegorz Sebastian;Mężczyzna;inżynier energetyk;Gliwice;246601;m. Gliwice;BEZP;
30;Bielsko-Biała;;KOBW;ZPOW-601-6/19;KKW;10;DUŻY;Mirosław Piotr;Mężczyzna;przedstawiciel władzy samorządowej - starosta;Łaziska Górne;240801;m. Łaziska Górne;PORP;
30;Bielsko-Biała;;KOBW;ZPOW-601-6/19;KKW;11;KILJAŃCZYK;Wojciech Piotr;Mężczyzna;przedsiębiorca;Rybnik;247301;m. Rybnik;PORP;
30;Bielsko-Biała;;KOBW;ZPOW-601-6/19;KKW;12;SKOWRON;Joanna Ewa;Kobieta;nauczyciel;Rydułtowy;241503;m. Rydułtowy;BEZP;
30;Bielsko-Biała;;KOBW;ZPOW-601-6/19;KKW;13;RZACZEK;Beata Katarzyna;Kobieta;dyrektor placówki oświatowej;Rydułtowy;241503;m. Rydułtowy;BEZP;
30;Bielsko-Biała;;KOBW;ZPOW-601-6/19;KKW;14;POLOK;Olga Maria;Kobieta;urzędnik samorządowy;Świerklany;241205;gm. Świerklany;BEZP;
30;Bielsko-Biała;;KOBW;ZPOW-601-6/19;KKW;15;JELONEK;Jerzy Mieczysław;Mężczyzna;przedsiębiorca;Jastrzębie-Zdrój;246701;m. Jastrzębie-Zdrój;PORP;
30;Bielsko-Biała;;KOBW;ZPOW-601-6/19;KKW;16;PIEKOSZOWSKA;Weronika Małgorzata;Kobieta;nauczyciel;Rybnik;247301;m. Rybnik;BEZP;
30;Bielsko-Biała;;KOBW;ZPOW-601-6/19;KKW;17;WŁASIEWICZ;Gabriela Agnieszka;Kobieta;protetyk;Rudnik;241108;gm. Rudnik;BEZP;
30;Bielsko-Biała;;KOBW;ZPOW-601-6/19;KKW;18;DYBIEC;Krzysztof Michał;Mężczyzna;przedsiębiorca;Wodzisław Śląski;241504;m. Wodzisław Śląski;BEZP;
31;Katowice;;PiS;ZPOW-601-9/19;KWPP;1;MORAWIECKI;Mateusz Jakub;Mężczyzna;polityk;Warszawa;146505;Mokotów;PiS;
31;Katowice;;PiS;ZPOW-601-9/19;KWPP;2;WÓJCIK;Michał Marek;Mężczyzna;polityk;Czeladź;240102;m. Czeladź;SolidarnaPolska;
31;Katowice;;PiS;ZPOW-601-9/19;KWPP;3;POLACZEK;Jerzy Jan;Mężczyzna;prawnik;Piekary Śląskie;247101;m. Piekary Śląskie;PiS;
31;Katowice;;PiS;ZPOW-601-9/19;KWPP;4;SOŚNIERZ;Andrzej Stanisław;Mężczyzna;lekarz medycyny;Kobiór;241002;gm. Kobiór;PorozumienieJarosławaGowina;
31;Katowice;;PiS;ZPOW-601-9/19;KWPP;5;NOWAK;Maria Teresa;Kobieta;nauczyciel;Chorzów;246301;m. Chorzów;PiS;
31;Katowice;;PiS;ZPOW-601-9/19;KWPP;6;PIECHOTA;Leszek Marian;Mężczyzna;Senator RP;Katowice;246901;m. Katowice;PiS;
31;Katowice;;PiS;ZPOW-601-9/19;KWPP;7;WESOŁY;Marek Jacek;Mężczyzna;przedsiębiorca;Ruda Śląska;247201;m. Ruda Śląska;PiS;
31;Katowice;;PiS;ZPOW-601-9/19;KWPP;8;SKAPCZYK;Anita Maria;Kobieta;przedsiębiorca;Tychy;247701;m. Tychy;BEZP;
31;Katowice;;PiS;ZPOW-601-9/19;KWPP;9;SKIBA;Mariusz Piotr;Mężczyzna;politolog;Katowice;246901;m. Katowice;PiS;
31;Katowice;;PiS;ZPOW-601-9/19;KWPP;10;JABŁOŃSKI;Paweł;Mężczyzna;adwokat;Racibórz;241101;m. Racibórz;BEZP;
31;Katowice;;PiS;ZPOW-601-9/19;KWPP;11;FREITAG;Janusz Paweł;Mężczyzna;inżynier mechanik;Lędziny;241403;m. Lędziny;PiS;
31;Katowice;;PiS;ZPOW-601-9/19;KWPP;12;AUGUSTYN;Zbigniew;Mężczyzna;inżynier transportu drogowego;Mysłowice;247001;m. Mysłowice;PiS;
31;Katowice;;PiS;ZPOW-601-9/19;KWPP;13;KOPER-STASZOWSKA;Wioletta Maria;Kobieta;pedagog;Ruda Śląska;247201;m. Ruda Śląska;PiS;
31;Katowice;;PiS;ZPOW-601-9/19;KWPP;14;BISKUP;Bernadeta Cecylia;Kobieta;technik ekonomista;Chorzów;246301;m. Chorzów;PiS;
31;Katowice;;PiS;ZPOW-601-9/19;KWPP;15;PANEK;Krystyna Zofia;Kobieta;pracownik kancelaryjny;Katowice;246901;m. Katowice;PiS;
