komitet;okręg;numer;kandydat;glosy;proc.lista;proc.all;wynik
K6;41;11;SYPIEŃ Mieczysław;945;3.52;0.22;NX
K6;41;12;ŁOZIŃSKA-RESZKOWSKA Małgorzata;643;2.39;0.15;NX
K6;41;13;TOSZEK Bartłomiej Henryk;300;1.11;0.07;NX
K6;41;14;FOJNA Mieczysław;409;1.52;0.09;NX
K6;41;15;BALCERZAK Krystyna;895;3.33;0.20;NX
K6;41;16;JAKUBOWSKI Józef;274;1.02;0.06;NX
K6;41;17;MACHEROWSKI Eugeniusz Jan;262;0.97;0.06;NX
K6;41;18;KAWCEWICZ Agnieszka Joanna;221;0.82;0.05;NX
K6;41;19;GAJEWSKI Marek Zdzisław;227;0.84;0.05;NX
K6;41;20;KOCZAN Ireneusz Marian;429;1.59;0.10;NX
K6;41;21;SIDOR Andrzej Sławomir;333;1.24;0.08;NX
K6;41;22;DĘBSKA Beata Teresa;503;1.87;0.11;NX
K6;41;23;KOWALCZYK-DWORZYŃSKA Malwina;224;0.83;0.05;NX
K6;41;24;PRZYBYŁOWICZ Roman Józef;86;0.32;0.02;NX
K6;41;25;SAWICKI Andrzej Dariusz;498;1.85;0.11;NX
K6;41;26;DURKA Andrzej Zdzisław;2097;7.81;0.48;NX
K7;1;1;SZMAJDZIŃSKI Jerzy Andrzej;42724;59.02;10.56;PX
K7;1;2;ZBRZYZNY Ryszard;11049;15.26;2.73;PX
K7;1;3;CICHOŃ Wojciech Andrzej;1448;2.00;0.36;NX
K7;1;4;ZAKRZEWSKA Elżbieta;3467;4.79;0.86;NX
K7;1;5;ANISZKIEWICZ Ireneusz Stanisław;1128;1.55;0.28;NX
K7;1;6;DOMAGAŁA Paweł;1750;2.41;0.43;NX
K7;1;7;ROKASZEWICZ Rafael Ryszard;2963;4.09;0.73;NX
K7;1;8;DORSKI Przemysław Kamil;242;0.33;0.06;NX
K7;1;9;ADAMCZUK Andrzej Lucjan;985;1.36;0.24;NX
K7;1;10;BLAŻEVIĆ Bożidar;307;0.42;0.08;NX
K7;1;11;ZIENKIEWICZ Jadwiga Maria;1445;1.99;0.36;NX
K7;1;12;JEZIORSKI Bartosz;377;0.52;0.09;NX
K7;1;13;KRASZEWSKI Paweł;367;0.50;0.09;NX
K7;1;14;SZYDA Jacek Andrzej;365;0.50;0.09;NX
K7;1;15;PRZEWORSKA Marta Monika;729;1.00;0.18;NX
K7;1;16;HUZARSKI Michał Seweryn;547;0.75;0.14;NX
K7;1;17;NOWAK-GERSCHMANN Lilianna Krystyna;448;0.61;0.11;NX
K7;1;18;KARAMON Artur Grzegorz;176;0.24;0.04;NX
K7;1;19;DUBROWSKI Ludwik;283;0.39;0.07;NX
K7;1;20;PUŹNIECKI Łukasz;485;0.67;0.12;NX
K7;1;21;HETEL Piotr;1093;1.51;0.27;NX
K7;2;1;LITYŃSKI Jan;9860;23.10;3.63;NX
K7;2;2;GOŁĘBIEWSKI Henryk;10664;24.98;3.93;PX
K7;2;3;KURZAWA Jarosław;2340;5.48;0.86;NX
K7;2;4;JEDOŃ Mieczysław;7266;17.02;2.68;NX
K7;2;5;WERNER Krystyna;1769;4.14;0.65;NX
K7;2;6;OCHMAN Daniel;842;1.97;0.31;NX
K7;2;7;OCZKOŚ Andrzej;577;1.35;0.21;NX
K7;2;8;MIREK Zofia;1455;3.40;0.54;NX
K7;2;9;ROSIAK Alicja Elżbieta;2397;5.61;0.88;NX
K7;2;10;KIRKLO Jerzy;585;1.37;0.22;NX
K7;2;11;KOSTECKI Bogdan Jerzy;425;0.99;0.16;NX
K7;2;12;MIELCZAREK Andrzej;735;1.72;0.27;NX
K7;2;13;OWCZARSKI Sebastian Maciej;702;1.64;0.26;NX
K7;2;14;MARTAN Józef Marian;396;0.92;0.15;NX
K7;2;15;SOCHA Ilona Małgorzata;1313;3.07;0.48;NX
K7;2;16;CHEĆKO Marcel Marian;1353;3.17;0.50;NX
K7;3;1;KRASOŃ Janusz;21490;37.18;3.86;PX
K7;3;2;SYSKA Michał;6264;10.83;1.13;NX
K7;3;3;NOWOTARSKI Bartłomiej;5924;10.25;1.07;NX
K7;3;4;OTRĘBA Andrzej;2760;4.77;0.50;NX
K7;3;5;WRÓBEL Joanna;2624;4.54;0.47;NX
K7;3;6;FITEK Jerzy;1116;1.93;0.20;NX
K7;3;7;TRELA Helena;1289;2.23;0.23;NX
K7;3;8;CYRUL Czesław;1046;1.80;0.19;NX
K7;3;9;WICHA Stanisław;1064;1.84;0.19;NX
K7;3;10;ROKICKI Marek Tadeusz;629;1.08;0.11;NX
K7;3;11;WIĘCŁAWSKI Jerzy;1387;2.39;0.25;NX
K7;3;12;LACH Urszula;1167;2.01;0.21;NX
K7;3;13;MISIOREK Paweł Lucjan;1206;2.08;0.22;NX
K7;3;14;KRUK-GRĘZIAK Joanna Elżbieta;1050;1.81;0.19;NX
K7;3;15;KŁOSOWSKI Dominik;533;0.92;0.10;NX
K7;3;16;PAWNUK Józef Krystian;604;1.04;0.11;NX
K7;3;17;MORKA Stefan;850;1.47;0.15;NX
K7;3;18;SYTA Maciej;765;1.32;0.14;NX
K7;3;19;KRZYŻYK Regina Jolanta;325;0.56;0.06;NX
K7;3;20;GRABOWSKI Maciej Paweł;555;0.96;0.10;NX
K7;3;21;MOROŃ Wojciech;333;0.57;0.06;NX
K7;3;22;GRZESIK Stanisław;607;1.05;0.11;NX
K7;3;23;GUZIK Artur Sebastian;295;0.51;0.05;NX
K7;3;24;ŻUREK Krzysztof;407;0.70;0.07;NX
K7;3;25;GŁUCHOWSKA Beata;757;1.30;0.14;NX
K7;3;26;CZAJKOWSKI Tomasz;2748;4.75;0.49;NX
K7;4;1;ZEMKE Janusz Władysław;42347;53.18;10.11;PX
K7;4;2;BAŃKOWSKA Anna Danuta;7227;9.07;1.73;PX
K7;4;3;CIEMNIAK Grażyna Jolanta;3997;5.02;0.95;NX
K7;4;4;TURSKI Jan Edward;1171;1.47;0.28;NX
K7;4;5;MICHALAK Dawid Maciej;1040;1.30;0.25;NX
K7;4;6;NITKIEWICZ Ireneusz Michał;626;0.78;0.15;NX
K7;4;7;MACIEJEWSKI Leonard;1901;2.38;0.45;NX
K7;4;8;ORTMANN Jerzy Michał;561;0.70;0.13;NX
K7;4;9;BRANICKI Janusz;935;1.17;0.22;NX
K7;4;10;HEMMERLING Piotr Andrzej;1923;2.41;0.46;NX
K7;4;11;KIEDROWSKI Janusz Roman;1854;2.32;0.44;NX
K7;4;12;BOROWSKA Joanna Małgorzata;892;1.12;0.21;NX
K7;4;13;PAWŁOWSKI Roman Tadeusz;2003;2.51;0.48;NX
K7;4;14;OSIŃSKA Regina Anna;1028;1.29;0.25;NX
K7;4;15;LEWANDOWSKA Jadwiga;874;1.09;0.21;NX
K7;4;16;PICHŁACZ Grzegorz Marian;384;0.48;0.09;NX
K7;4;17;TYLICKI Zdzisław;470;0.59;0.11;NX
K7;4;18;KOŁODZIEJSKI Henryk;393;0.49;0.09;NX
K7;4;19;TACIAK Sława;207;0.25;0.05;NX
K7;4;20;KUFEL Grażyna Mirosława;1063;1.33;0.25;NX
K7;4;21;ŁAPIŃSKA Ewa;733;0.92;0.17;NX
K7;4;22;FANDREJEWSKI Marek Stanisław;218;0.27;0.05;NX
K7;4;23;JASZCZUK Zbigniew;2501;3.14;0.60;NX
K7;4;24;JENERALSKI Sławomir Bogusław;5271;6.62;1.26;NX
K7;5;1;FILAR Marian;21892;30.39;5.57;PX
K7;5;2;ŁUCZAK Krystian;6312;8.76;1.61;NX
K7;5;3;LEWANDOWSKI Bogdan;8022;11.13;2.04;NX
K7;5;4;WENDERLICH Jerzy;11825;16.41;3.01;PX
K7;5;5;HORONZIAK Arkadiusz;2578;3.57;0.66;NX
K7;5;6;MIZERA Łukasz Marcin;2001;2.77;0.51;NX
K7;5;7;SOKOŁOWSKA Mariola;6602;9.16;1.68;NX
K7;5;8;ZAWADZKI Jerzy;853;1.18;0.22;NX
K7;5;9;GRALAK Arkadiusz;529;0.73;0.13;NX
K7;5;10;RACZYŃSKI Tadeusz;1065;1.47;0.27;NX
K7;5;11;KOMAN Krzysztof;193;0.26;0.05;NX
K7;5;12;ZIELIŃSKI Maciej Henryk;1132;1.57;0.29;NX
K7;5;13;DANIELEWICZ Jakub;994;1.38;0.25;NX
K7;5;14;BRZOSKOWSKA Danuta;1297;1.80;0.33;NX
K7;5;15;SZCZUROWSKI Arkadiusz Wojciech;455;0.63;0.12;NX
K7;5;16;KORNACKA Katarzyna;648;0.89;0.16;NX
K7;5;17;KAŁUŻYŃSKI Henryk;431;0.59;0.11;NX
K7;5;18;GRALAK Michał;278;0.38;0.07;NX
K7;5;19;KOZDRA Monika;291;0.40;0.07;NX
K7;5;20;RYBIŃSKI Feliks;169;0.23;0.04;NX
K7;5;21;ZIÓŁKOWSKI Józef;409;0.56;0.10;NX
K7;5;22;GRĘBOCKI Włodzimierz Grzegorz;221;0.30;0.06;NX
K7;5;23;MENDEL Tomasz;311;0.43;0.08;NX
K7;5;24;LANGE Edward Piotr;185;0.25;0.05;NX
K7;5;25;TURSKA Anna;681;0.94;0.17;NX
K7;5;26;ACHRAMOWICZ Waldemar;2654;3.68;0.68;NX
K7;6;1;KURCZUK Grzegorz;12263;23.27;2.44;NX
K7;6;2;SIERAKOWSKA Izabella Antonina;24870;47.20;4.96;PX
K7;6;3;BOCIAN Roman Andrzej;985;1.86;0.20;NX
K7;6;4;DZIUBIŃSKA-WÓJCIK Katarzyna Urszula;838;1.59;0.17;NX
K7;6;5;KOPEĆ Tadeusz;2121;4.02;0.42;NX
K7;6;6;SADOWSKI Dariusz;1643;3.11;0.33;NX
K7;6;7;SZMUC Bogusław;2102;3.99;0.42;NX
K7;6;8;SPRAWKA Krystyna Stanisława;605;1.14;0.12;NX
K7;6;9;MAŁEK Beata;689;1.30;0.14;NX
K7;6;10;SZCZEPANEK Sławomir Kazimierz;142;0.26;0.03;NX
K7;6;11;BAŁOŃ Diana;356;0.67;0.07;NX
K7;6;12;CZECHOWSKA-KOSACKA Aneta Maria;598;1.13;0.12;NX
K7;6;13;FIJAŁKOWSKI Mariusz Grzegorz;293;0.55;0.06;NX
K7;6;14;GAGOŚ Robert Wojciech;331;0.62;0.07;NX
K7;6;15;GOSPODAREK Krzysztof Leopold;131;0.24;0.03;NX
K7;6;16;KUSIAK-ZIOŁO Marta Bożena;509;0.96;0.10;NX
K7;6;17;MACIEJEWICZ Zbigniew;644;1.22;0.13;NX
K7;6;18;SOŁOPA Władysław Józef;270;0.51;0.05;NX
K7;6;19;MAZUR Stanisław Jan;1007;1.91;0.20;NX
K7;6;20;ZINCZUK Kamil Aleksander;273;0.51;0.05;NX
K7;6;21;PIWOWARSKA Karolina Urszula;276;0.52;0.06;NX
K7;6;22;ROZWADOWSKI Czesław;131;0.24;0.03;NX
K7;6;23;REWUCKI Robert Antoni;270;0.51;0.05;NX
K7;6;24;SIKORSKI Adam;203;0.38;0.04;NX
K7;6;25;SZYMCZYK Zdzisław;137;0.26;0.03;NX
K7;6;26;TELESZKO-DUSZYŃSKA Anna;134;0.25;0.03;NX
K7;6;27;ZAŁUSKI Grzegorz Waldemar;103;0.19;0.02;NX
K7;6;28;WIENCEK Jerzy Józef;387;0.73;0.08;NX
K7;6;29;ZIARKO Tomasz;369;0.70;0.07;NX
K7;7;1;BYRA Jan;8335;22.57;2.37;NX
K7;7;2;MATUSZCZAK Zbigniew;10351;28.03;2.94;PX
K7;7;3;ZŁOMANIEC Mirosław Dariusz;3948;10.69;1.12;NX
K7;7;4;KURZĘPA Irena;2617;7.08;0.74;NX
K7;7;5;BIELAK Eugeniusz;504;1.36;0.14;NX
K7;7;6;JAKUBOWICZ Roman Wacław;441;1.19;0.13;NX
K7;7;7;POTERUCHA Józef Tadeusz;804;2.17;0.23;NX
K7;7;8;HARASIUK Wojciech;439;1.18;0.12;NX
K7;7;9;KORNIAK Ryszard;1442;3.90;0.41;NX
K7;7;10;POBŁOCKI Ryszard Marian;224;0.60;0.06;NX
K7;7;11;CHWASZCZ Agnieszka;897;2.42;0.26;NX
K7;7;12;CHRZĄSTOWSKI Andrzej Franciszek;694;1.87;0.20;NX
K7;7;13;GRUSZKOWSKI Franciszek;699;1.89;0.20;NX
K7;7;14;BOŻEK Krzysztof;490;1.32;0.14;NX
K7;7;15;JANISŁAWSKA Barbara Anna;580;1.57;0.17;NX
K7;7;16;NIEŚCIOR Wiesław Jan;707;1.91;0.20;NX
K7;7;17;PUŁAPA Stanisław;268;0.72;0.08;NX
K7;7;18;NOWAKOWSKI Wiesław Aleksander;548;1.48;0.16;NX
K7;7;19;SOKOŁOWSKI Janusz;690;1.86;0.20;NX
K7;7;20;WOJCIESZUK Sebastian;231;0.62;0.07;NX
K7;7;21;BORSUK Jacek;398;1.07;0.11;NX
K7;7;22;GOMOLA Angelika Luiza;397;1.07;0.11;NX
K7;7;23;LAMCZYK Grażyna Bogumiła;1213;3.28;0.35;NX
K7;8;1;KOCHANOWSKI Jan;17824;25.63;4.52;PX
K7;8;2;WOJCIUSZKIEWICZ Andrzej;2981;4.28;0.76;NX
K7;8;3;WONTOR Bogusław Tadeusz;11658;16.76;2.96;PX
K7;8;4;HEBDA Artur Kazimierz;5735;8.24;1.45;NX
K7;8;5;FEDKO Edward Jan;8710;12.52;2.21;NX
K7;8;6;JASICKA Aleksandra Elżbieta;2172;3.12;0.55;NX
K7;8;7;SKOBELSKI Edward;2634;3.78;0.67;NX
K7;8;8;SŁOWIŃSKI Krzysztof Tadeusz;449;0.64;0.11;NX
K7;8;9;WINNICKA Mirosława Weronika;2726;3.92;0.69;NX
K7;8;10;EJCHART Dariusz Krystian;731;1.05;0.19;NX
K7;8;11;POPŁAWSKI Emilian Arkadiusz;552;0.79;0.14;NX
K7;8;12;JERSAK Karol Piotr;3884;5.58;0.99;NX
K7;8;13;JEZIORSKI Bartłomiej Roland;1096;1.57;0.28;NX
K7;8;14;GABRYELCZYK Tadeusz Stanisław;699;1.00;0.18;NX
K7;8;15;KĄKALEC Tadeusz;462;0.66;0.12;NX
K7;8;16;KOPIJ Marlena Barbara;385;0.55;0.10;NX
K7;8;17;SERAFIN Danuta;915;1.31;0.23;NX
K7;8;18;SANECKI Jarosław;548;0.78;0.14;NX
K7;8;19;ADAMCZYK Irena Lidia;578;0.83;0.15;NX
K7;8;20;ALEKSANDROWICZ Hieronim;1183;1.70;0.30;NX
K7;8;21;JABŁOŃSKA-BEDYNEK Katarzyna;1397;2.00;0.35;NX
K7;8;22;BIERNAT Władysław Tadeusz;377;0.54;0.10;NX
K7;8;23;DOSZEL Grzegorz Stanisław;525;0.75;0.13;NX
K7;8;24;DUBACKI Mariusz;1302;1.87;0.33;NX
K7;9;1;OLEJNICZAK Wojciech Michał;51865;69.03;12.27;PX
K7;9;2;PAWŁOWSKI Sylwester Stefan;3596;4.78;0.85;NX
K7;9;3;ROSSET Witold;3593;4.78;0.85;NX
K7;9;4;KRALKOWSKA Ewa;1352;1.79;0.32;NX
K7;9;5;JANOWSKA Zdzisława;5430;7.22;1.28;PX
K7;9;6;JANKOWSKA Elżbieta Róża;2200;2.92;0.52;NX
K7;9;7;OPALA Andrzej;1330;1.77;0.31;NX
K7;9;8;DĘBSKI Ryszard Czesław;387;0.51;0.09;NX
K7;9;9;ZATKE-WITKOWSKA Małgorzata;403;0.53;0.10;NX
K7;9;10;WÓJCIK Jacek;823;1.09;0.19;NX
K7;9;11;BABSKI Paweł Władysław;297;0.39;0.07;NX
K7;9;12;KRYSIAK Halina;676;0.89;0.16;NX
K7;9;13;DIEHL Piotr;344;0.45;0.08;NX
K7;9;14;CIEŚLAK Janusz Antoni;198;0.26;0.05;NX
K7;9;15;RUCIŃSKI Włodzimierz;187;0.24;0.04;NX
K7;9;16;KOŁODZIEJ Jarosław;122;0.16;0.03;NX
K7;9;17;WILEWSKI Rafał;133;0.17;0.03;NX
K7;9;18;RIMLER Karol;304;0.40;0.07;NX
K7;9;19;MAJEWSKI Paweł;310;0.41;0.07;NX
K7;9;20;MURYNOWICZ Alicja Maria;1575;2.09;0.37;NX
K7;10;1;OSTROWSKI Artur;13112;36.36;4.49;PX
K7;10;2;RZEPECKI Marcin;3964;10.99;1.36;NX
K7;10;3;SKŁADOWSKI Robert Mirosław;2952;8.18;1.01;NX
K7;10;4;KRAWCZYK Marek;4212;11.68;1.44;NX
K7;10;5;KOŁODZIEJSKI Ryszard Adam;521;1.44;0.18;NX
K7;10;6;SZWEDOWSKI Wojciech;2557;7.09;0.88;NX
K7;10;7;MIKOŁAJCZYK Ewa Maria;1144;3.17;0.39;NX
K7;10;8;MĘKARSKA Barbara;1189;3.29;0.41;NX
K7;10;9;BIENIAS Agnieszka;975;2.70;0.33;NX
K7;10;10;SZARLEJA Ewa;494;1.37;0.17;NX
K7;10;11;CHYBCZYŃSKI Kamil;381;1.05;0.13;NX
K7;10;12;BŁASZCZYK Wojciech;776;2.15;0.27;NX
K7;10;13;OWCZAREK Zbigniew Andrzej;631;1.75;0.22;NX
K7;10;14;ROCHMIŃSKI Paweł;155;0.42;0.05;NX
K7;10;15;NOWAKOWICZ Kinga Zyta;700;1.94;0.24;NX
K7;10;16;BRZESKI Krystian Karol;165;0.45;0.06;NX
K7;10;17;MIELCZAREK Marek Florian;460;1.27;0.16;NX
K7;10;18;DZIUDA Mariusz Henryk;1667;4.62;0.57;NX
K7;11;1;BŁOCHOWIAK Anita;22698;42.31;5.94;PX
K7;11;2;KACZMAREK Michał;4226;7.87;1.11;NX
K7;11;3;BRODZKI Andrzej;3692;6.88;0.97;NX
K7;11;4;WOLF Janusz Stanisław;782;1.45;0.20;NX
K7;11;5;WIŚNIEWSKI Andrzej;2873;5.35;0.75;NX
K7;11;6;KOSZADA Aleksandra;2297;4.28;0.60;NX
K7;11;7;STAWICKI Włodzimierz;641;1.19;0.17;NX
K7;11;8;KOWALSKI Jan;1224;2.28;0.32;NX
K7;11;9;DZIEMDZIELA Józef;1458;2.71;0.38;NX
K7;11;10;ZABOROWSKI Daniel;389;0.72;0.10;NX
K7;11;11;KIERLIK Teodor Piotr;202;0.37;0.05;NX
K7;11;12;KAMIŃSKA Aleksandra;936;1.74;0.24;NX
K7;11;13;SUMOROK Juliusz Grzegorz;583;1.08;0.15;NX
K7;11;14;ZYCH Ryszard;451;0.84;0.12;NX
K7;11;15;KOSMOWSKI Witold;487;0.90;0.13;NX
K7;11;16;ZBOIŃSKI Bernard;573;1.06;0.15;NX
K7;11;17;KARPIŃSKI Marcin;653;1.21;0.17;NX
K7;11;18;WÓJCIK Robert Wiesław;759;1.41;0.20;NX
K7;11;19;OLEJNICZAK Arkadiusz Waldemar;4538;8.46;1.19;NX
K7;11;20;BOROWSKI Sławomir Marek;1874;3.49;0.49;NX
K7;11;21;JASIŃSKI Dariusz;333;0.62;0.09;NX
K7;11;22;BARTKOWIAK Tadeusz;478;0.89;0.13;NX
K7;11;23;MOSTOWSKI Zbigniew;1492;2.78;0.39;NX
K7;12;1;RYDZOŃ Stanisław;11110;38.80;4.15;PX
K7;12;2;MĄSIOR Bogusław Mikołaj;5412;18.90;2.02;NX
K7;12;3;JEZIERSKI Paweł;1843;6.43;0.69;NX
K7;12;4;ŚLESAK Janusz Andrzej;2199;7.68;0.82;NX
K7;12;5;WARZECHA Tomasz Arkadiusz;929;3.24;0.35;NX
K7;12;6;TALAGA Halina;2106;7.35;0.79;NX
K7;12;7;BANAŚ-RZEGUCKA Teresa;737;2.57;0.28;NX
K7;12;8;RUŚKOWSKA-MISZTAL Dorota Maria;453;1.58;0.17;NX
K7;12;9;SARAPATA Ryszard;601;2.09;0.22;NX
K7;12;10;BARTYZEL Roman Stanisław;343;1.19;0.13;NX
K7;12;11;ROSA Wiesław;231;0.80;0.09;NX
K7;12;12;REJDYCH Paweł;918;3.20;0.34;NX
K7;12;13;JANUSZYK Władysław;216;0.75;0.08;NX
K7;12;14;RODAK Jadwiga Barbara;346;1.20;0.13;NX
K7;12;15;MROWIEC Franciszek Jan;239;0.83;0.09;NX
K7;12;16;KANIA Robert;949;3.31;0.35;NX
K7;13;1;WIDACKI Jan Stefan;24963;45.98;4.45;PX
K7;13;2;JAESCHKE Andrzej;1517;2.79;0.27;NX
K7;13;3;FILEMONOWICZ Wojciech Jerzy;5170;9.52;0.92;NX
K7;13;4;CHRZANOWSKI Kazimierz;5516;10.16;0.98;NX
K7;13;5;WAŚNIOWSKI Wojciech Jan;702;1.29;0.13;NX
K7;13;6;ORKISZ Jan;5613;10.34;1.00;NX
K7;13;7;BIŃCZYCKA Elżbieta;1735;3.19;0.31;NX
K7;13;8;RADŁOWSKI Grzegorz Waldemar;185;0.34;0.03;NX
K7;13;9;WŁODEK Magdalena;465;0.85;0.08;NX
K7;13;10;PALASZEWSKI Adam;142;0.26;0.03;NX
K7;13;11;CICHOSZ Adam;223;0.41;0.04;NX
K7;13;12;ŻAKOWSKI Jan Piotr;261;0.48;0.05;NX
K7;13;13;STACH Beata Katarzyna;676;1.24;0.12;NX
K7;13;14;WAJDA Ryszard Adolf;263;0.48;0.05;NX
K7;13;15;CZARNECKA Aleksandra Patrycja;444;0.81;0.08;NX
K7;13;16;KĄCKI Piotr;114;0.21;0.02;NX
K7;13;17;BAŁABAN Piotr;83;0.15;0.01;NX
K7;13;18;UCHTO Przemysław Jan;126;0.23;0.02;NX
K7;13;19;FOTYGO Paweł Marek;120;0.22;0.02;NX
K7;13;20;MAKUCH Andrzej Marian;136;0.25;0.02;NX
K7;13;21;LACH Zbigniew Marian;163;0.30;0.03;NX
K7;13;22;ŻELAZNY Robert;296;0.54;0.05;NX
K7;13;23;GAWLIK Jerzy;181;0.33;0.03;NX
K7;13;24;CIEŚLAK Bronisław;5190;9.56;0.92;NX
K7;14;1;SAS Kazimierz;10483;55.00;3.52;NX
K7;14;2;SKĄPSKI Rafał Grzegorz;621;3.25;0.21;NX
K7;14;3;KNAPIK Jan Leopold;2299;12.06;0.77;NX
K7;14;4;PÓŁCHŁOPEK Małgorzata;638;3.34;0.21;NX
K7;14;5;BAGADZIŃSKI Krzysztof;193;1.01;0.06;NX
K7;14;6;OLEKSY Adam;521;2.73;0.17;NX
K7;14;7;KUKLA Rafał Tomasz;808;4.23;0.27;NX
K7;14;8;GABOR Jan;685;3.59;0.23;NX
K7;14;9;PAWEŁEK Grzegorz Rafał;187;0.98;0.06;NX
K7;14;10;PIOTROWSKI Jerzy;294;1.54;0.10;NX
K7;14;11;KUBATEK Jan Mirosław;284;1.49;0.10;NX
K7;14;12;OLSZEWSKI Tomasz;251;1.31;0.08;NX
K7;14;13;POTOCZEK Jolanta Elżbieta;438;2.29;0.15;NX
K7;14;14;SMOLEŃ Stanisław Andrzej;360;1.88;0.12;NX
K7;14;15;KOŚCIÓŁEK Paulina Arleta;237;1.24;0.08;NX
K7;14;16;WAŃCZYK Piotr Paweł;157;0.82;0.05;NX
K7;14;17;JASNOSZ Michał Wilhelm;293;1.53;0.10;NX
K7;14;18;PIĄTKOWSKI Janusz Edward;308;1.61;0.10;NX
K7;15;1;KUŹNIAK Brygida Justyna;4031;19.55;1.43;NX
K7;15;2;JANIK Krzysztof Jan;9825;47.67;3.49;NX
K7;15;3;JEDYNAK Józef;1030;4.99;0.37;NX
K7;15;4;TWORZYDŁO Iwona Teresa;878;4.26;0.31;NX
K7;15;5;KONOPKA Stanisława Maria;329;1.59;0.12;NX
K7;15;6;GAWŁOWICZ Grzegorz Stanisław;431;2.09;0.15;NX
K7;15;7;KWAŚNY Jakub Michał;1043;5.06;0.37;NX
K7;15;8;HULSKA Anna;519;2.51;0.18;NX
K7;15;9;BRYL Krzysztof;275;1.33;0.10;NX
K7;15;10;NOWAKOWSKI Dominik;357;1.73;0.13;NX
K7;15;11;BAZUŁA Krzysztof;312;1.51;0.11;NX
K7;15;12;KRUPIŃSKI Andrzej Bronisław;87;0.42;0.03;NX
K7;15;13;LIS Ryszard;470;2.28;0.17;NX
K7;15;14;SADY Marcin Tomasz;192;0.93;0.07;NX
K7;15;15;CZAJA Paweł;257;1.24;0.09;NX
K7;15;16;PIĄTEK Jakub Marek;145;0.70;0.05;NX
K7;15;17;JAKUBIEC Piotr;135;0.65;0.05;NX
K7;15;18;SKRZYŃSKI Andrzej Jan;293;1.42;0.10;NX
K7;16;1;SZYMANEK-DERESZ Jolanta Dorota;20536;59.47;6.69;PX
K7;16;2;KRUSZEWSKI Zbigniew Paweł;3198;9.26;1.04;NX
K7;16;3;GOZDOWSKA Elżbieta;1674;4.84;0.55;NX
K7;16;4;KIWIT Marek;2641;7.64;0.86;NX
K7;16;5;CHIŃCZ Marzena;374;1.08;0.12;NX
K7;16;6;ZIAREK Anna;688;1.99;0.22;NX
K7;16;7;BUDZICH Marek;1140;3.30;0.37;NX
K7;16;8;KACPRZAK Edward;536;1.55;0.17;NX
K7;16;9;JANKOWSKI Krzysztof Waldemar;539;1.56;0.18;NX
K7;16;10;ZAMACHOWSKI Tomasz;327;0.94;0.11;NX
K7;16;11;DUSZYŃSKA Elżbieta Maria;275;0.79;0.09;NX
K7;16;12;OŻDŻEŃSKI Wojciech;99;0.28;0.03;NX
K7;16;13;GRUCHOT Maria;283;0.81;0.09;NX
K7;16;14;KOZŁOWSKI Jan Ryszard;325;0.94;0.11;NX
K7;16;15;FIGIEL Błażej;596;1.72;0.19;NX
K7;16;16;MIŚCICHOWSKI Zdzisław Feliks;84;0.24;0.03;NX
K7;16;17;SELENTA Krzysztof;260;0.75;0.08;NX
K7;16;18;PĘTLICKI Leszek Leon;368;1.06;0.12;NX
K7;16;19;DALECKI Adrian;585;1.69;0.19;NX
K7;17;1;WIKIŃSKI Marek Michał;12297;48.31;4.32;PX
K7;17;2;SADOWSKA - GOLKA Wiesława Regina;1953;7.67;0.69;NX
K7;17;3;GRABOWSKA Danuta Maria;3226;12.67;1.13;NX
K7;17;4;SUSZYŃSKA Krystyna;531;2.08;0.19;NX
K7;17;5;KOWALECZKO Romuald Zdzisław;1373;5.39;0.48;NX
K7;17;6;STYCZYŃSKI Tomasz Piotr;493;1.93;0.17;NX
K7;17;7;JAGIEŁŁO Elżbieta Helena;814;3.19;0.29;NX
K7;17;8;GUZIAŁ Piotr Andrzej;967;3.79;0.34;NX
K7;17;9;HEBDA Roman;372;1.46;0.13;NX
K7;17;10;WYSOCKI Roman Antoni;792;3.11;0.28;NX
K7;17;11;GAWLIK Aleksander;552;2.16;0.19;NX
K7;17;12;DOBOSZ Stanisław Andrzej;280;1.10;0.10;NX
K7;17;13;FRONCZUK Leszek;259;1.01;0.09;NX
K7;17;14;KRUPA Zygmunt Jerzy;331;1.30;0.12;NX
K7;17;15;JANISIAK-WIŚNIOCH Grażyna Zofia;294;1.15;0.10;NX
K7;17;16;CHEBDOWSKI Józef;155;0.60;0.05;NX
K7;17;17;MICHALEC Beata Barbara;323;1.26;0.11;NX
K7;17;18;SIECZKA Jarosław Maksymilian;439;1.72;0.15;NX
K7;18;1;PRZĄDKA Stanisława Alicja;12099;39.29;3.29;PX
K7;18;2;MEYSZTOWICZ Jerzy Witold;1257;4.08;0.34;NX
K7;18;3;SZYMAŃSKI Jan Andrzej;1352;4.39;0.37;NX
K7;18;4;HAWRYLEWICZ Jan;1349;4.38;0.37;NX
K7;18;5;KUCEWICZ GAŁACH Joanna Maria;2186;7.09;0.59;NX
K7;18;6;RYBSKI Stanisław;1866;6.06;0.51;NX
K7;18;7;DOLIŃSKI Bogdan Jan;1019;3.30;0.28;NX
K7;18;8;GOŁĘBSKI Przemysław Karol;1098;3.56;0.30;NX
K7;18;9;NOWOTKA Marcin;889;2.88;0.24;NX
K7;18;10;GASIUK Marcin;749;2.43;0.20;NX
