komitet;okręg;numer;kandydat;glosy;proc.lista;proc.all;wynik
K94;8;4;MASZTALERZ Maria;624;6.56;0.23;NX
K94;8;5;LISTOWSKI Piotr;440;4.62;0.16;NX
K94;8;6;KULKA Jarosław;247;2.59;0.09;NX
K94;8;7;GÓRALCZYK Stanisław;313;3.29;0.12;NX
K94;8;8;ADAMCZYK Irena Lidia;537;5.64;0.20;NX
K94;8;9;SŁOWIŃSKI Krzysztof Tadeusz;212;2.23;0.08;NX
K94;8;10;ŚLIWIŃSKI Arkadiusz;307;3.22;0.11;NX
K94;8;11;HEŁMIŃSKI Piotr;138;1.45;0.05;NX
K94;8;12;FREDYK Mariusz Tadeusz;207;2.17;0.08;NX
K94;8;13;CZERWIŃSKI Krzysztof Rajmund;148;1.55;0.05;NX
K94;8;14;OZIMEK Jarosław;201;2.11;0.07;NX
K94;8;15;KAŁUŻYŃSKI Mirosław Adam;191;2.00;0.07;NX
K94;8;16;FULARZ Adam;714;7.51;0.26;NX
K94;9;1;JANOWSKA Zdzisława;11962;71.17;4.07;NX
K94;9;2;KUZIŃSKA Hanna;330;1.96;0.11;NX
K94;9;3;WALEWSKA Krystyna;653;3.88;0.22;NX
K94;9;4;ZATKE-WITKOWSKA Małgorzata;411;2.44;0.14;NX
K94;9;5;KACPRZAK Ryszard;425;2.52;0.14;NX
K94;9;6;KOWALCZYK Halina;467;2.77;0.16;NX
K94;9;7;BRYKAŁA Irena;232;1.38;0.08;NX
K94;9;8;HUBERT Jakub Krzysztof;332;1.97;0.11;NX
K94;9;9;DYŁO Jadwiga Anna;242;1.43;0.08;NX
K94;9;10;WOJCIECHOWSKI Bolesław Wacław;274;1.63;0.09;NX
K94;9;11;GAJEK Maria Izabela;235;1.39;0.08;NX
K94;9;12;FRONTCZAK Andrzej;282;1.67;0.10;NX
K94;9;13;NAGAY Michał Przemysław;148;0.88;0.05;NX
K94;9;14;WALKOWIAK Marek Jerzy;208;1.23;0.07;NX
K94;9;15;GRZYBEK Agnieszka Magdalena;606;3.60;0.21;NX
K94;10;1;MAJEWSKI Włodzimierz;2117;33.65;0.95;NX
K94;10;2;OCIEPA Lucjan;475;7.55;0.21;NX
K94;10;3;DĘBIEC Jarosław Aleksander;668;10.62;0.30;NX
K94;10;4;JAŻDŻYK Krzysztof;1083;17.21;0.49;NX
K94;10;5;KWIECIŃSKA Danuta Janina;571;9.07;0.26;NX
K94;10;6;WRÓBEL Mariusz Marcin;222;3.52;0.10;NX
K94;10;7;KARBOWNIK Karolina Izabela;308;4.89;0.14;NX
K94;10;8;PANKOWSKA Patrycja Barbara;209;3.32;0.09;NX
K94;10;9;BŁOŃSKI Daniel;187;2.97;0.08;NX
K94;10;10;SZELIGA Michał;450;7.15;0.20;NX
K94;11;1;KACZMAREK Michał;2570;34.14;0.90;NX
K94;11;2;MAŁACHOWSKI Jerzy;858;11.40;0.30;NX
K94;11;3;STOLARSKA Ewa;836;11.10;0.29;NX
K94;11;4;STAWICKI Włodzimierz;294;3.90;0.10;NX
K94;11;5;ROKICKA Elżbieta;380;5.04;0.13;NX
K94;11;6;KOKOCIŃSKI Marek;243;3.22;0.08;NX
K94;11;7;ŁUCZAK Ryszard;381;5.06;0.13;NX
K94;11;8;JAROCKI Marek;266;3.53;0.09;NX
K94;11;9;GÓRNIAK Małgorzata;345;4.58;0.12;NX
K94;11;10;KIERLIK Teodor Piotr;114;1.51;0.04;NX
K94;11;11;MACUGA Kazimierz;207;2.75;0.07;NX
K94;11;12;LIS Kamil;252;3.34;0.09;NX
K94;11;13;KOLANUS Roman;236;3.13;0.08;NX
K94;11;14;NOWAK Beata;544;7.22;0.19;NX
K94;12;1;BOROŃ Kazimierz;2934;42.65;1.46;NX
K94;12;2;LUDWIKOWSKI Andrzej Antoni;307;4.46;0.15;NX
K94;12;3;RODAK Jadwiga Barbara;451;6.55;0.23;NX
K94;12;4;STUDNICKI Marek;608;8.83;0.30;NX
K94;12;5;SOBALA Bogusław;294;4.27;0.15;NX
K94;12;6;LISZKA Antoni Adam;468;6.80;0.23;NX
K94;12;7;SWOSZOWSKI Dominik;289;4.20;0.14;NX
K94;12;8;SZCZEPAŃSKI Tadeusz Adam;215;3.12;0.11;NX
K94;12;9;KOCZOŃ Ireneusz;101;1.46;0.05;NX
K94;12;10;STRZAŁA Jan Marek;156;2.26;0.08;NX
K94;12;11;KISIELEWSKI Roman;284;4.12;0.14;NX
K94;12;12;ANIOŁ Wacław;134;1.94;0.07;NX
K94;12;13;ŚWIDERSKA Karina;200;2.90;0.10;NX
K94;12;14;RUSIN Jacek;122;1.77;0.06;NX
K94;12;15;DULKO Katarzyna Karolina;315;4.57;0.16;NX
K94;13;1;WILKOSZ-ŚLIWA Małgorzata;8537;57.09;2.03;NX
K94;13;2;ORKISZ Jan;3121;20.87;0.74;NX
K94;13;3;RUGGIERO Janusz Ferdynand;247;1.65;0.06;NX
K94;13;4;ROSIŃSKA Katarzyna Maria;288;1.92;0.07;NX
K94;13;5;PIETRZYK Sławomir Jan;336;2.24;0.08;NX
K94;13;6;JACHYM Marcin Jacek;77;0.51;0.02;NX
K94;13;7;LACH Zbigniew;281;1.87;0.07;NX
K94;13;8;CICHOSZ Adam;156;1.04;0.04;NX
K94;13;9;WŁODEK Magdalena Maria;225;1.50;0.05;NX
K94;13;10;JANIK Andrzej Jacek;185;1.23;0.04;NX
K94;13;11;BOGDANOWICZ Marek;112;0.74;0.03;NX
K94;13;12;ŁUKASZEWSKI Jacek;80;0.53;0.02;NX
K94;13;13;BRZEZIŃSKI Piotr Andrzej;109;0.72;0.03;NX
K94;13;14;UDZIELA Wiesława Danuta;74;0.49;0.02;NX
K94;13;15;TRYJAŃSKI Bogumił Stefan;42;0.28;0.01;NX
K94;13;16;SAGAN Wojciech Piotr;76;0.50;0.02;NX
K94;13;17;MĄCZYŃSKI Zbigniew Jerzy;80;0.53;0.02;NX
K94;13;18;WITEK Bartłomiej;46;0.30;0.01;NX
K94;13;19;BAJOR Piotr Grzegorz;73;0.48;0.02;NX
K94;13;20;KOREPTA Zbigniew Wiesław;39;0.26;0.01;NX
K94;13;21;KRACZKA Paweł;59;0.39;0.01;NX
K94;13;22;MALAK Małgorzata;140;0.93;0.03;NX
K94;13;23;MAŁYSIAK Ewa Teresa;121;0.80;0.03;NX
K94;13;24;CZARNECKA Aleksandra;153;1.02;0.04;NX
K94;13;25;GAWLIK Wiesław;105;0.70;0.02;NX
K94;13;26;BASIAK Grzegorz Łukasz;189;1.26;0.04;NX
K94;14;1;SMOTER Adam;926;30.53;0.37;NX
K94;14;2;KARUS Tadeusz Piotr;283;9.33;0.11;NX
K94;14;3;TUCZNIO Jan Janusz;161;5.30;0.06;NX
K94;14;4;KOŁODZIEJCZYK Iwona Beata;229;7.55;0.09;NX
K94;14;5;BAGADZIŃSKI Krzysztof;185;6.09;0.07;NX
K94;14;6;KOŚCIÓŁEK Paulina Arleta;175;5.76;0.07;NX
K94;14;7;KUNICKI Zygmunt;234;7.71;0.09;NX
K94;14;8;JAWCZAK Krzysztof Henryk;105;3.46;0.04;NX
K94;14;9;GŁOGOWSKA-MIKA Aldona Irena;98;3.23;0.04;NX
K94;14;10;CUPIAŁ Andrzej Jerzy;83;2.73;0.03;NX
K94;14;11;MENIO Lesław Marian;74;2.43;0.03;NX
K94;14;12;JAGIEŁKA Marcin;69;2.27;0.03;NX
K94;14;13;DAROWSKA-PULIT Małgorzata Anna;112;3.69;0.05;NX
K94;14;14;UDZIELA Krzysztof Ireneusz;123;4.05;0.05;NX
K94;14;15;ANACIK Agata;176;5.80;0.07;NX
K94;15;1;FILEMONOWICZ Wojciech;1612;32.89;0.72;NX
K94;15;2;TWORZYDŁO Iwona;518;10.57;0.23;NX
K94;15;3;BLUM Jarosław;155;3.16;0.07;NX
K94;15;4;JANUSZ Agata;249;5.08;0.11;NX
K94;15;5;WÓJCIK Jan;815;16.63;0.37;NX
K94;15;6;KOWALSKI Henryk;132;2.69;0.06;NX
K94;15;7;LEMANOWICZ Krzysztof;145;2.95;0.07;NX
K94;15;8;JUSZCZYŃSKI Waldemar;93;1.89;0.04;NX
K94;15;9;KŁYŚ Bogdan;90;1.83;0.04;NX
K94;15;10;CZYŻ Krzysztof;104;2.12;0.05;NX
K94;15;11;SOLARZ Bolesław;163;3.32;0.07;NX
K94;15;12;ZARYCH Grzegorz;92;1.87;0.04;NX
K94;15;13;ŻYDEK Zbigniew;70;1.42;0.03;NX
K94;15;14;NALEŹNY Adam;61;1.24;0.03;NX
K94;15;15;TADEL Wiesław;98;2.00;0.04;NX
K94;15;16;BRYL Krzysztof;85;1.73;0.04;NX
K94;15;17;JANKOWSKA Karolina;142;2.89;0.06;NX
K94;15;18;JANIK Artur;276;5.63;0.12;NX
K94;16;1;GOZDOWSKA Elżbieta;2131;31.56;0.93;NX
K94;16;2;FIGIEL Błażej;720;10.66;0.31;NX
K94;16;3;MALINOWSKA Teresa;728;10.78;0.32;NX
K94;16;4;DUDKIEWICZ Agnieszka Anna;797;11.80;0.35;NX
K94;16;5;PAKUŁA Zbigniew;725;10.73;0.32;NX
K94;16;6;STARCZEWSKI Mirosław;196;2.90;0.09;NX
K94;16;7;BARTCZAK Małgorzata Grażyna;248;3.67;0.11;NX
K94;16;8;DZIERŻANOWSKI Arkadiusz Marek;126;1.86;0.05;NX
K94;16;9;SZAFRANIEC Barbara Danuta;241;3.56;0.10;NX
K94;16;10;PODSĘDEK Marcin;365;5.40;0.16;NX
K94;16;11;KRUPIŃSKI Jarosław;310;4.59;0.13;NX
K94;16;12;DUSZAK Michał Aleksander;165;2.44;0.07;NX
K94;17;1;SADOWSKA Wiesława Regina;1943;32.87;0.86;NX
K94;17;2;WŁODARCZYK Adam Wojciech;1402;23.71;0.62;NX
K94;17;3;CIUK Jerzy;281;4.75;0.12;NX
K94;17;4;RABENDA Jarosław Grzegorz;242;4.09;0.11;NX
K94;17;5;KRÓLIKOWSKA Teresa;323;5.46;0.14;NX
K94;17;6;JAŚKIEWICZ Andrzej;123;2.08;0.05;NX
K94;17;7;MACIĄG Barbara Lidia;513;8.67;0.23;NX
K94;17;8;WIĘCŁAW Piotr;96;1.62;0.04;NX
K94;17;9;DOBOSZ Stanisław;106;1.79;0.05;NX
K94;17;10;KRAKOWSKA-IDZIK Marta Iwona;109;1.84;0.05;NX
K94;17;11;CHOŁUJ Anna;140;2.36;0.06;NX
K94;17;12;STAWIARZ Mieczysław;72;1.21;0.03;NX
K94;17;13;MICHAŁEK Dorota Janina;91;1.53;0.04;NX
K94;17;14;PODESZWA Paweł Dominik;95;1.60;0.04;NX
K94;17;15;KUCFIR Roman;69;1.16;0.03;NX
K94;17;16;SAGAN Tadeusz Jan;50;0.84;0.02;NX
K94;17;17;JAGIEŁŁO Elżbieta;256;4.33;0.11;NX
K94;18;1;CHOJECKA Bożena Zofia;2235;40.19;0.75;NX
K94;18;2;MIKŁOSZ Bogumiła;333;5.98;0.11;NX
K94;18;3;GOŁĘBSKI Przemysław Karol;705;12.67;0.24;NX
K94;18;4;WÓJCIK Janusz;536;9.64;0.18;NX
K94;18;5;KOSZAREK Alicja Helena;374;6.72;0.13;NX
K94;18;6;PECURA Marek Jarosław;268;4.82;0.09;NX
K94;18;7;KALETA Sławomir;216;3.88;0.07;NX
K94;18;8;SKRZYDLAK GEREK Monika Magdalena;88;1.58;0.03;NX
K94;18;9;KUBICKA Grażyna Elżbieta;205;3.68;0.07;NX
K94;18;10;KULIK Rafał;219;3.93;0.07;NX
K94;18;11;OCZKOWICZ Emilia;116;2.08;0.04;NX
K94;18;12;JASZCZUŁT Grzegorz;73;1.31;0.02;NX
K94;18;13;KIBICKI Konrad;192;3.45;0.06;NX
K94;19;1;BOROWSKI Marek;40822;82.70;5.38;NX
K94;19;2;KĄTNA Mirosława Ewa;3079;6.23;0.41;NX
K94;19;3;SIECZKOWSKI Maciej Jan;221;0.44;0.03;NX
K94;19;4;NIEPORĘT Włodzimierz;238;0.48;0.03;NX
K94;19;5;KOZŁOWSKI Sebastian;366;0.74;0.05;NX
K94;19;6;LIPSZYC Jolanta Jadwiga;574;1.16;0.08;NX
K94;19;7;DOMINIAK Bartosz;115;0.23;0.02;NX
K94;19;8;PISULA Wojciech;159;0.32;0.02;NX
K94;19;9;SZUMILAS Karina;133;0.26;0.02;NX
K94;19;10;NAWROT Rafał Aleksander;82;0.16;0.01;NX
K94;19;11;CZARNECKA Anna Maria;335;0.67;0.04;NX
K94;19;12;BUGZEL Jerzy Franciszek;54;0.10;0.01;NX
K94;19;13;SZCZĘSNA Małgorzata Hanna;236;0.47;0.03;NX
K94;19;14;KUCHARSKI Andrzej Waldemar;128;0.25;0.02;NX
K94;19;15;KURKOWSKA Marta Magdalena;138;0.27;0.02;NX
K94;19;16;OPRZĄDEK Mariusz;162;0.32;0.02;NX
K94;19;17;JASKULSKA Beata Katarzyna;124;0.25;0.02;NX
K94;19;18;ADAMSKI Ryszard Janusz;38;0.07;0.01;NX
K94;19;19;STRYJEK Krystyna;99;0.20;0.01;NX
K94;19;20;SEWERYN Maurycy Czesław;361;0.73;0.05;NX
K94;19;21;MACIEJEWSKA-WIDZIEWICZ Edyta;93;0.18;0.01;NX
K94;19;22;GARŁOWSKI Daniel Cezary;37;0.07;0.00;NX
K94;19;23;REJCH Elżbieta Zofia;75;0.15;0.01;NX
K94;19;24;ORLIŃSKI Jan Wiktor;44;0.08;0.01;NX
K94;19;25;WÓJCIK Danuta Teresa;78;0.15;0.01;NX
K94;19;26;PIĘTAK Andrzej;113;0.22;0.01;NX
K94;19;27;DEMBOWSKI Przemysław Filip;51;0.10;0.01;NX
K94;19;28;BARTEL Anna;179;0.36;0.02;NX
K94;19;29;MIŁOSZEWSKI Konrad Andrzej;29;0.05;0.00;NX
K94;19;30;RYDER Arkadiusz;38;0.07;0.01;NX
K94;19;31;CIEŚLAK Wiesław Antoni;47;0.09;0.01;NX
K94;19;32;PRZYBYLSKI Arkadiusz Jan;101;0.20;0.01;NX
K94;19;33;CICHOCKI Dariusz Edward;77;0.15;0.01;NX
K94;19;34;LEGIERSKI Krystian;935;1.89;0.12;NX
K94;20;1;MOSIEWICZ Magdalena;2506;26.53;0.79;NX
K94;20;2;KULEJ Jerzy Zdzisław;2405;25.46;0.76;NX
K94;20;3;MATEUSZCZYK Anna Janina;1464;15.50;0.46;NX
K94;20;4;GERELUK Jacek Robert;883;9.34;0.28;NX
K94;20;5;KACPRZAK Grzegorz Krzysztof;470;4.97;0.15;NX
K94;20;6;FILA-SZCZEBEL Katarzyna;286;3.02;0.09;NX
K94;20;7;KACA Jacek Ryszard;261;2.76;0.08;NX
K94;20;8;PIELACH-PIERŚCIENIAK Aneta Maria;218;2.30;0.07;NX
K94;20;9;KAZIMIERSKI Zdzisław Jan;221;2.33;0.07;NX
K94;20;10;JASIŃSKI Paweł Jacek;213;2.25;0.07;NX
K94;20;11;KANIA Marcin;518;5.48;0.16;NX
K94;21;1;KASZNIA Arkadiusz;2387;31.90;0.89;NX
K94;21;2;WIECHEĆ Krzysztof Bohdan;563;7.52;0.21;NX
K94;21;3;SASKA Joanna Aleksandra;751;10.03;0.28;NX
K94;21;4;MACIASZEK Joanna Eleonora;464;6.20;0.17;NX
K94;21;5;JACENTY Tomasz Artur;174;2.32;0.07;NX
K94;21;6;ŚWIATŁOWSKI Andrzej Stanisław;133;1.77;0.05;NX
K94;21;7;KRUPKA Stanisław Walenty;195;2.60;0.07;NX
K94;21;8;KULPA Ryszard Jerzy;168;2.24;0.06;NX
K94;21;9;KOWALCZYK Małgorzata Anna;368;4.91;0.14;NX
K94;21;10;GODZWON Mieczysław;70;0.93;0.03;NX
K94;21;11;KOWALCZYK Zbigniew;253;3.38;0.09;NX
K94;21;12;DEC Bogusław Łukasz;178;2.37;0.07;NX
K94;21;13;KOZŁOWSKI Tomasz Kazimierz;181;2.41;0.07;NX
K94;21;14;ZARANKIEWICZ Marian Adam;172;2.29;0.06;NX
K94;21;15;MAZUREK Dariusz;163;2.17;0.06;NX
K94;21;16;KROPACZ Józef;155;2.07;0.06;NX
K94;21;17;GORZĄCH Maria;66;0.88;0.02;NX
K94;21;18;GRACZYK Jan Bronisław;97;1.29;0.04;NX
K94;21;19;KUŁAKOWSKI Dariusz;91;1.21;0.03;NX
K94;21;20;NAPIERAJ Stanisław;87;1.16;0.03;NX
K94;21;21;HUDZIK Grzegorz;61;0.81;0.02;NX
K94;21;22;GRYGIEL Zdzisław Witold;104;1.39;0.04;NX
K94;21;23;KONDRATOWICZ Piotr Tadeusz;83;1.10;0.03;NX
K94;21;24;STAROWICZ Tadeusz Jan;89;1.18;0.03;NX
K94;21;25;TELĘGA Bożena;176;2.35;0.07;NX
K94;21;26;OGONOWSKI Krzysztof;253;3.38;0.09;NX
K94;22;1;KUŹNIAR Lucjan;2620;42.07;0.96;NX
K94;22;2;ZBOROWSKI Maciej;705;11.32;0.26;NX
K94;22;3;BOROWIAK Danuta;603;9.68;0.22;NX
K94;22;4;GUDZELAK Stanisława;133;2.13;0.05;NX
K94;22;5;DŻOŃ Jan Andrzej;228;3.66;0.08;NX
K94;22;6;MYŚLIWIEC Marek Stanisław;206;3.30;0.08;NX
K94;22;7;ZIMA Kazimierz;289;4.64;0.11;NX
K94;22;8;KORDAS Paweł;201;3.22;0.07;NX
K94;22;9;ŚWIT Stanisław Bogusław;87;1.39;0.03;NX
K94;22;10;MARCZAK Bogdan;171;2.74;0.06;NX
K94;22;11;LATUSZEK Jan Stanisław;112;1.79;0.04;NX
K94;22;12;WINIARSKI Jan;344;5.52;0.13;NX
K94;22;13;MOTYL Bogdan Witold;93;1.49;0.03;NX
K94;22;14;TARNAWSKI Włodzimierz;84;1.34;0.03;NX
K94;22;15;KMIOTEK Konrad;78;1.25;0.03;NX
K94;22;16;CZEKAŁOWSKA Anna Katarzyna;273;4.38;0.10;NX
K94;23;1;JANAS Stanisław;3225;37.09;0.80;NX
K94;23;2;DŁUGOSZ Stanisław Marek;710;8.16;0.18;NX
K94;23;3;DYNIA Elżbieta Janina;1030;11.84;0.26;NX
K94;23;4;SĘK Tadeusz;328;3.77;0.08;NX
K94;23;5;BUŻ Wiesław;536;6.16;0.13;NX
K94;23;6;BUREK Bernadeta;186;2.13;0.05;NX
K94;23;7;SZCZUKA Maria;337;3.87;0.08;NX
K94;23;8;TYRAŃSKI Kazimierz;145;1.66;0.04;NX
K94;23;9;TUREK Stefan;630;7.24;0.16;NX
K94;23;10;GÓRNICKI Wojciech;289;3.32;0.07;NX
K94;23;11;STYRNIK Zbigniew Józef;90;1.03;0.02;NX
K94;23;12;LIPIEC Grzegorz Krzysztof;284;3.26;0.07;NX
K94;23;13;CZERWENAK Jerzy Marian;58;0.66;0.01;NX
K94;23;14;ROLEK Piotr Krzysztof;84;0.96;0.02;NX
K94;23;15;ĆWICZAK Renata Maria;140;1.61;0.03;NX
K94;23;16;SUCHY Mariusz;131;1.50;0.03;NX
K94;23;17;SULICH Joanna Maria;158;1.81;0.04;NX
K94;23;18;JACKOWSKI Ryszard;198;2.27;0.05;NX
K94;23;19;SENDŁAK Jerzy Mikołaj;135;1.55;0.03;NX
K94;24;1;CIRUK Barbara;5308;40.23;1.54;NX
K94;24;2;BIL-JARUZELSKI Krzysztof Janusz;2225;16.86;0.64;NX
K94;24;3;STANKIEWICZ Stanisław;401;3.03;0.12;NX
K94;24;4;KOŻUCHOWSKI Kazimierz;1175;8.90;0.34;NX
K94;24;5;GOŁASZEWSKI Marcin;522;3.95;0.15;NX
K94;24;6;OTOKA Halina Janina;183;1.38;0.05;NX
K94;24;7;RAJECKA Raisa;729;5.52;0.21;NX
K94;24;8;AUGUSTYNIAK Paweł;313;2.37;0.09;NX
K94;24;9;SZERANIEWICZ Bogusław Jarosław;124;0.94;0.04;NX
K94;24;10;KRUK Piotr;195;1.47;0.06;NX
K94;24;11;ANCIPIUK Maria Bożena;584;4.42;0.17;NX
K94;24;12;ANDRAKA Tadeusz;69;0.52;0.02;NX
K94;24;13;BILEWICZ-ROSZKOWSKA Eliza;144;1.09;0.04;NX
K94;24;14;SOŁOMACHA Jarosław;89;0.67;0.03;NX
K94;24;15;TYLMAN Irena;78;0.59;0.02;NX
K94;24;16;TYLMAN Rafał;30;0.22;0.01;NX
K94;24;17;LEBIEDZIŃSKI Adam;81;0.61;0.02;NX
K94;24;18;USZYŃSKI Sławomir;90;0.68;0.03;NX
K94;24;19;KORONKIEWICZ Wojciech;851;6.45;0.25;NX
K94;25;1;BANACH Jolanta Maria;9020;67.16;2.59;NX
K94;25;2;PASTUSZEK Andrzej Wacław;1044;7.77;0.30;NX
K94;25;3;BODZENTA Wioletta Halina;382;2.84;0.11;NX
K94;25;4;TERENDY Tomasz Witold;256;1.90;0.07;NX
K94;25;5;LITWIN Aleksandra Katarzyna;290;2.15;0.08;NX
K94;25;6;OLSZEWSKI Michał Jerzy;243;1.80;0.07;NX
K94;25;7;GÓRNY Kazimierz Krzysztof;230;1.71;0.07;NX
K94;25;8;CIOSEK Krzysztof Józef;330;2.45;0.09;NX
K94;25;9;MICHAŁEK Zbigniew Jan;292;2.17;0.08;NX
K94;25;10;JĘDRASIAK Wiesław;84;0.62;0.02;NX
K94;25;11;MARUT Aleksandra;168;1.25;0.05;NX
K94;25;12;PATYNOWSKA-ZABALAWI Irena Maria;73;0.54;0.02;NX
K94;25;13;PYKACZ Piotr Jan;98;0.72;0.03;NX
K94;25;14;DZITKOWSKI Dariusz Włodzimierz;71;0.52;0.02;NX
K94;25;15;PIĄTKOWSKA Beata;165;1.22;0.05;NX
K94;25;16;GIEMBICKI Jacek Antoni;65;0.48;0.02;NX
K94;25;17;BARCIKOWSKI Rafał Zbysław;81;0.60;0.02;NX
K94;25;18;SZOSTEK Stanisław Antoni;92;0.68;0.03;NX
K94;25;19;MASNY Magdalena Ryszarda;445;3.31;0.13;NX
K94;26;1;SZKOP Władysław Eugeniusz;4238;39.32;1.15;NX
K94;26;2;MACIEJEWSKA Beata Monika;1245;11.55;0.34;NX
K94;26;3;MILUSKI Sławomir Michał;552;5.12;0.15;NX
K94;26;4;JESTER Lucyna Maria;630;5.84;0.17;NX
K94;26;5;FORMELA Kazimierz Wiesław;490;4.54;0.13;NX
K94;26;6;BRUSKA Iwona Mariola;450;4.17;0.12;NX
K94;26;7;POTRYKUS Piotr Andrzej;335;3.10;0.09;NX
K94;26;8;ŁOŚ Krzysztof Paweł;326;3.02;0.09;NX
K94;26;9;GAJEWSKI Wojciech;297;2.75;0.08;NX
K94;26;10;DRĄŻKIEWICZ Karolina Ewa;236;2.19;0.06;NX
K94;26;11;KMIECIAK Przemysław Łukasz;135;1.25;0.04;NX
K94;26;12;SOCHA Krzysztof Władysław;213;1.97;0.06;NX
K94;26;13;JUSZCZYKOWSKA Elżbieta Ewa;262;2.43;0.07;NX
K94;26;14;NAJSAREK Stefania Klara;92;0.85;0.02;NX
K94;26;15;DEJK Agnieszka Marianna;259;2.40;0.07;NX
K94;26;16;KALINOWSKA Jolanta Maria;1016;9.42;0.28;NX
K94;27;1;KOBIELUSZ Antoni;3762;37.46;1.49;NX
K94;27;2;SZTWIERTNIA Jan;2295;22.85;0.91;NX
K94;27;3;BIŁEŃKI Dariusz;224;2.23;0.09;NX
K94;27;4;SZCZOTKA Agnieszka;959;9.54;0.38;NX
K94;27;5;PISTELOK Jerzy;424;4.22;0.17;NX
K94;27;6;GIZA Grażyna Maria;279;2.77;0.11;NX
K94;27;7;KOTKOWSKA Bożena Teresa;995;9.90;0.39;NX
K94;27;8;TOMICZEK Andrzej;318;3.16;0.13;NX
K94;27;9;KORNAŚ Mariusz;123;1.22;0.05;NX
K94;27;10;TARGOSZ-BIELECKA Bożenna;173;1.72;0.07;NX
K94;27;11;BAK Agnieszka Magdalena;179;1.78;0.07;NX
K94;27;12;HUTMAN-WILCZEK Bogusław;89;0.88;0.04;NX
K94;27;13;FUJA Łukasz Stanisław;222;2.21;0.09;NX
K94;28;1;KASPRZYK Jacek;4533;52.19;2.47;NX
K94;28;2;KLEPACZ Jarosław Henryk;312;3.59;0.17;NX
K94;28;3;MUSIALIK Mariusz Krzysztof;772;8.88;0.42;NX
K94;28;4;KŁUDKA Jerzy;290;3.33;0.16;NX
K94;28;5;SOLUCH Zenon;512;5.89;0.28;NX
K94;28;6;WITCZAK Arkadiusz Konrad;233;2.68;0.13;NX
K94;28;7;CIERNIEWSKA-MUSKAŁA Grażyna Teresa;517;5.95;0.28;NX
K94;28;8;KALL Kamilla Anna;308;3.54;0.17;NX
K94;28;9;GARNCARZ Janusz Tomasz;201;2.31;0.11;NX
K94;28;10;SYGUDA Marcin Artur;146;1.68;0.08;NX
K94;28;11;AUGUSTYN-PAŁĘGA Halina Elżbieta;303;3.48;0.17;NX
K94;28;12;KNOFF Zbigniew Paweł;183;2.10;0.10;NX
K94;28;13;JONCZY Małgorzata;374;4.30;0.20;NX
K94;29;1;KUBICA Józef Jerzy;3448;41.84;1.49;NX
K94;29;2;BREGUŁA Zygmunt Marcin;644;7.81;0.28;NX
K94;29;3;TKACZ-JANIK Małgorzata;1067;12.94;0.46;NX
K94;29;4;KRÓL Adrian Marian;546;6.62;0.24;NX
K94;29;5;BEREZOWSKI Kazimierz;515;6.25;0.22;NX
K94;29;6;BIAŁCZYK Jan;180;2.18;0.08;NX
K94;29;7;ADAMKIEWICZ Mieszko Antoni;261;3.16;0.11;NX
K94;29;8;TOKARZ Bartłomiej;174;2.11;0.08;NX
K94;29;9;PINIŁO Wojciech;86;1.04;0.04;NX
K94;29;10;BOJCZUK Grzegorz Mieczysław;113;1.37;0.05;NX
K94;29;11;MOKRZYCKA-MICHALSKA Katarzyna;665;8.07;0.29;NX
K94;29;12;KARNUS Jan Józef;71;0.86;0.03;NX
K94;29;13;ŻUK Kacper Eliasz;142;1.72;0.06;NX
K94;29;14;SOKÓŁ Henryk Andrzej;328;3.98;0.14;NX
K94;30;1;WALISZEWSKI Andrzej;1947;33.90;0.87;NX
K94;30;2;LIGAS Jarosław;546;9.50;0.24;NX
K94;30;3;SIEDLECKI-POTOCKI Leszek;189;3.29;0.08;NX
K94;30;4;MARCHWIAK Mariusz;257;4.47;0.11;NX
K94;30;5;WAWERSKA Danuta;519;9.03;0.23;NX
K94;30;6;MILION Marian;314;5.46;0.14;NX
K94;30;7;SALAMON Jeremiasz;307;5.34;0.14;NX
K94;30;8;KAŁUŻA Mariusz;207;3.60;0.09;NX
K94;30;9;SITNIKOW Halina;286;4.97;0.13;NX
K94;30;10;TKOCZ Ireneusz;308;5.36;0.14;NX
K94;30;11;RITZKA Piotr;84;1.46;0.04;NX
K94;30;12;KAŹMIERSKI Tomasz;101;1.75;0.04;NX
K94;30;13;BRIANIS Marek;107;1.86;0.05;NX
K94;30;14;KURZBAUER Roman;159;2.76;0.07;NX
K94;30;15;ŚLIWOWSKA Maria;412;7.17;0.18;NX
K94;31;1;CELIŃSKI Andrzej Bohdan;6128;40.06;1.85;NX
K94;31;2;STRYJAK Cezary Andrzej;1653;10.80;0.50;NX
K94;31;3;PACA Monika Maria;673;4.39;0.20;NX
K94;31;4;BŁASZCZYK Józef;311;2.03;0.09;NX
K94;31;5;TOMASZEWSKI Wiesław Przemysław;305;1.99;0.09;NX
K94;31;6;DUDEK Marek Sebastian;318;2.07;0.10;NX
K94;31;7;KALISZCZAK Anna Teresa;271;1.77;0.08;NX
K94;31;8;KASPEREK Jerzy Jacek;236;1.54;0.07;NX
K94;31;9;PAWŁOWSKA Izabela;620;4.05;0.19;NX
K94;31;10;CHEMICZ Karolina Anna;978;6.39;0.30;NX
K94;31;11;KLIKIEWICZ Antoni;82;0.53;0.02;NX
K94;31;12;OSMENDA Józef Ernest;725;4.73;0.22;NX
